Seed 1656949570
ARCH 1|F_ID 2|LIMIT 3
before: 
2(267)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 571,  7,  8,  109, 1, 2, 439452, 11730.34, 0, 0.00, 1: 85; 2: 12; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  117, 1, 2, 395675, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 807,  9,  6,  117, 1, 2, 426203, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  117, 1, 2, 426072, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 125,  4, 14,  117, 1, 2, 439100, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 346,  7,  8,  117, 1, 2, 439352, 11730.34, 123, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  84,  5, 10,  117, 1, 2, 395675, 11730.34, 190, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 953,  8,  7,  117, 1, 2, 439206, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  117, 1, 2, 439130, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 987,  9,  6,  117, 1, 2, 426160, 11730.34, 17, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  26,  5, 10,  117, 1, 2, 395675, 11730.34, 123, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 961,  5, 10,  117, 1, 2, 395675, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  77,  9,  6,  117, 1, 2, 426003, 11730.34, 85, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 959,  8,  7,  117, 1, 2, 439086, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 203,  8,  7,  117, 1, 2, 439274, 11730.34, 16, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  117, 1, 2, 426162, 11730.34, 123, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 751,  8,  7,  117, 1, 2, 439196, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 558,  8,  7,  117, 1, 2, 439178, 11730.34, 32, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 463,  5, 11,  117, 1, 2, 432424, 11730.34, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  118, 1, 2, 464096, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 237,  5, 11,  118, 1, 2, 432488, 11730.34, 115, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 750,  5, 12,  118, 1, 2, 463716, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 360,  5, 12,  118, 1, 2, 464085, 11730.34, 32, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 600,  6,  9,  118, 1, 2, 426088, 11730.34, 88, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 508,  5, 11,  118, 1, 2, 432032, 11730.34, 2, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 799,  9,  6,  118, 1, 2, 426126, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 865,  8,  7,  118, 1, 2, 439151, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 437,  7,  8,  118, 1, 2, 439296, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 412,  5, 11,  118, 1, 2, 432109, 11730.34, 190, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  118, 1, 2, 439112, 11730.34, 123, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  118, 1, 2, 463787, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 849,  6,  9,  118, 1, 2, 426113, 11730.34, 240, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 398,  6,  9,  118, 1, 2, 426095, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  118, 1, 2, 439110, 11730.34, 32, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 157,  5, 10,  118, 1, 2, 395675, 11730.34, 85, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  118, 1, 2, 410770, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 665,  5, 10,  118, 1, 2, 395675, 11730.34, 247, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 472,  4, 13,  118, 1, 2, 410746, 11730.34, 216, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 699,  5, 10,  118, 1, 2, 395675, 11730.34, 0, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 576,  8,  7,  119, 1, 2, 439117, 11730.34, 48, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 803,  6,  9,  119, 1, 2, 426066, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 317,  5, 10,  119, 1, 2, 395675, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  119, 1, 2, 426033, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 795,  9,  6,  119, 1, 2, 426141, 11730.34, 17, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 465,  4, 14,  119, 1, 2, 439353, 11730.34, 238, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 367,  5, 10,  119, 1, 2, 395675, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 734,  5, 11,  119, 1, 2, 432165, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  119, 1, 2, 464133, 11730.34, 247, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 386,  5, 12,  119, 1, 2, 463812, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 513,  4, 14,  119, 1, 2, 439160, 11730.34, 238, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 762,  5, 10,  119, 1, 2, 395675, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes,  24,  9,  6,  119, 1, 2, 426067, 11730.34, 224, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 972,  5, 10,  119, 1, 2, 395675, 11730.34, 0, 0.00, 1: 75; 2: 22; 
Differentiation_of_T_lymphocytes, 735,  5, 11,  120, 1, 2, 432247, 11730.34, 0, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes,  91,  5, 10,  120, 1, 2, 395675, 11730.34, 17, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 561,  5, 12,  120, 1, 2, 463967, 11730.34, 0, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  120, 1, 2, 395675, 11730.34, 0, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 259,  4, 14,  120, 1, 2, 439173, 11730.34, 16, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 474,  4, 13,  120, 1, 2, 410750, 11730.34, 123, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 757,  5, 10,  120, 1, 2, 395675, 11730.34, 0, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 860,  5, 10,  120, 1, 2, 395675, 11730.34, 190, 0.00, 1: 74; 2: 23; 
Differentiation_of_T_lymphocytes, 172,  5, 10,  121, 1, 2, 395675, 11730.34, 49, 0.00, 1: 73; 2: 24; 
Differentiation_of_T_lymphocytes, 252,  4, 14,  122, 1, 2, 439270, 11730.34, 252, 0.00, 1: 72; 2: 25; 
Differentiation_of_T_lymphocytes, 984,  8,  7,  110, 1, 3, 439084, 11730.34, 216, 0.00, 1: 85; 2: 11; 3: 1; 
Differentiation_of_T_lymphocytes, 153,  8,  7,  111, 1, 3, 439304, 11730.34, 245, 0.00, 1: 84; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  111, 1, 3, 426188, 11730.34, 157, 0.00, 1: 84; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 776,  6,  9,  111, 1, 3, 426189, 11730.34, 0, 0.00, 1: 84; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  111, 1, 3, 439211, 11730.34, 123, 0.00, 1: 84; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 243,  7,  8,  112, 1, 3, 439197, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  112, 1, 3, 426079, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes,  94,  8,  7,  112, 1, 3, 439359, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 246,  8,  7,  112, 1, 3, 439055, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  112, 1, 3, 439031, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  112, 1, 3, 426098, 11730.34, 43, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  112, 1, 3, 425904, 11730.34, 160, 0.00, 1: 84; 2: 11; 3: 2; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  112, 1, 3, 426140, 11730.34, 111, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 442,  8,  7,  112, 1, 3, 439196, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  112, 1, 3, 439374, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  112, 1, 3, 439340, 11730.34, 82, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 822,  5, 12,  112, 1, 3, 463936, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  112, 1, 3, 439185, 11730.34, 128, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 706,  9,  6,  112, 1, 3, 426060, 11730.34, 123, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 356,  6,  9,  112, 1, 3, 425952, 11730.34, 0, 0.00, 1: 83; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 589,  7,  8,  113, 1, 3, 439149, 11730.34, 85, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 688,  6,  9,  113, 1, 3, 426144, 11730.34, 13, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 727,  9,  6,  113, 1, 3, 426072, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 524,  7,  8,  113, 1, 3, 439118, 11730.34, 190, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 470,  8,  7,  113, 1, 3, 439199, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 372,  8,  7,  113, 1, 3, 439131, 11730.34, 9, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  113, 1, 3, 432209, 11730.34, 26, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  113, 1, 3, 439200, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 329,  6,  9,  113, 1, 3, 426101, 11730.34, 238, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  113, 1, 3, 432147, 11730.34, 190, 0.00, 1: 83; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 328,  8,  7,  113, 1, 3, 439183, 11730.34, 32, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 411,  6,  9,  113, 1, 3, 425990, 11730.34, 17, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  113, 1, 3, 426037, 11730.34, 64, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 549,  7,  8,  113, 1, 3, 439262, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 792,  7,  8,  113, 1, 3, 439150, 11730.34, 24, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 714,  7,  8,  113, 1, 3, 439164, 11730.34, 123, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 679,  7,  8,  113, 1, 3, 439096, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 217,  7,  8,  113, 1, 3, 439015, 11730.34, 245, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 112,  6,  9,  113, 1, 3, 425932, 11730.34, 28, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 932,  9,  6,  113, 1, 3, 426172, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 891,  9,  6,  113, 1, 3, 426001, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 846,  7,  8,  113, 1, 3, 439207, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 277,  6,  9,  113, 1, 3, 426169, 11730.34, 85, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  113, 1, 3, 464308, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  113, 1, 3, 439088, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 127,  9,  6,  113, 1, 3, 426153, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes,  87,  6,  9,  113, 1, 3, 426052, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  113, 1, 3, 464050, 11730.34, 17, 0.00, 1: 83; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 235,  7,  8,  113, 1, 3, 439245, 11730.34, 109, 0.00, 1: 83; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  113, 1, 3, 432121, 11730.34, 0, 0.00, 1: 84; 2: 10; 3: 3; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  113, 1, 3, 439318, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  113, 1, 3, 426057, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 222,  7,  8,  113, 1, 3, 439162, 11730.34, 0, 0.00, 1: 82; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  114, 1, 3, 439116, 11730.34, 0, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 205,  8,  7,  114, 1, 3, 439207, 11730.34, 85, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  114, 1, 3, 426120, 11730.34, 0, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 719,  6,  9,  114, 1, 3, 426064, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 263,  9,  6,  114, 1, 3, 426074, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 777,  7,  8,  114, 1, 3, 439109, 11730.34, 240, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 264,  9,  6,  114, 1, 3, 426127, 11730.34, 64, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  114, 1, 3, 463934, 11730.34, 123, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 574,  7,  8,  114, 1, 3, 439170, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 528,  5, 11,  114, 1, 3, 432083, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  114, 1, 3, 439171, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 218,  5, 11,  114, 1, 3, 432395, 11730.34, 123, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 352,  7,  8,  114, 1, 3, 439105, 11730.34, 7, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 198,  5, 11,  114, 1, 3, 432196, 11730.34, 0, 0.00, 1: 83; 2: 11; 3: 3; 
Differentiation_of_T_lymphocytes, 605,  9,  6,  114, 1, 3, 426101, 11730.34, 85, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  114, 1, 3, 464503, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  114, 1, 3, 463974, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 409,  9,  6,  114, 1, 3, 425946, 11730.34, 246, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 974,  9,  6,  114, 1, 3, 426086, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  114, 1, 3, 439061, 11730.34, 88, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 788,  5, 12,  114, 1, 3, 463993, 11730.34, 190, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 550,  9,  6,  114, 1, 3, 426040, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 685,  5, 12,  114, 1, 3, 464392, 11730.34, 82, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 551,  7,  8,  114, 1, 3, 439184, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 710,  8,  7,  114, 1, 3, 439206, 11730.34, 0, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 954,  6,  9,  114, 1, 3, 426040, 11730.34, 0, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 210,  5, 12,  114, 1, 3, 463921, 11730.34, 180, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 909,  7,  8,  114, 1, 3, 439357, 11730.34, 85, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  114, 1, 3, 439155, 11730.34, 255, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 672,  6,  9,  114, 1, 3, 426067, 11730.34, 7, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 633,  5, 11,  114, 1, 3, 432205, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 637,  7,  8,  114, 1, 3, 439108, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 138,  7,  8,  114, 1, 3, 439346, 11730.34, 180, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  114, 1, 3, 426082, 11730.34, 17, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 139,  7,  8,  114, 1, 3, 439315, 11730.34, 16, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  114, 1, 3, 432116, 11730.34, 123, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  114, 1, 3, 432218, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  114, 1, 3, 439232, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 834,  7,  8,  114, 1, 3, 439089, 11730.34, 123, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  114, 1, 3, 426049, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes,   5,  6,  9,  114, 1, 3, 426155, 11730.34, 127, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  114, 1, 3, 432157, 11730.34, 0, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 484,  5, 12,  114, 1, 3, 464182, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  114, 1, 3, 439170, 11730.34, 180, 0.00, 1: 82; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 620,  8,  7,  114, 1, 3, 439277, 11730.34, 103, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 186,  7,  8,  114, 1, 3, 439211, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 625,  7,  8,  114, 1, 3, 439253, 11730.34, 0, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  114, 1, 3, 439016, 11730.34, 96, 0.00, 1: 81; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  115, 1, 3, 439113, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  115, 1, 3, 432272, 11730.34, 82, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 740,  6,  9,  115, 1, 3, 426108, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  115, 1, 3, 463995, 11730.34, 17, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 772,  7,  8,  115, 1, 3, 439239, 11730.34, 190, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 774,  8,  7,  115, 1, 3, 439248, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes,  76,  7,  8,  115, 1, 3, 439203, 11730.34, 190, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 760,  7,  8,  115, 1, 3, 439281, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  115, 1, 3, 395675, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 957,  5, 10,  115, 1, 3, 395675, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  115, 1, 3, 426143, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 874,  5, 11,  115, 1, 3, 432120, 11730.34, 76, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 917,  5, 10,  115, 1, 3, 395675, 11730.34, 85, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  115, 1, 3, 438871, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 894,  7,  8,  115, 1, 3, 439116, 11730.34, 255, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  115, 1, 3, 464102, 11730.34, 2, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes,  96,  5, 12,  115, 1, 3, 464144, 11730.34, 5, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  115, 1, 3, 432160, 11730.34, 85, 0.00, 1: 82; 2: 12; 3: 3; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  115, 1, 3, 425977, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  115, 1, 3, 426011, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  115, 1, 3, 426236, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 129,  9,  6,  115, 1, 3, 426084, 11730.34, 184, 0.00, 1: 82; 2: 12; 3: 3; 
Differentiation_of_T_lymphocytes,  89,  7,  8,  115, 1, 3, 439211, 11730.34, 245, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  115, 1, 3, 464100, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  115, 1, 3, 439224, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  115, 1, 3, 432143, 11730.34, 85, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 920,  8,  7,  115, 1, 3, 439009, 11730.34, 152, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 535,  9,  6,  115, 1, 3, 425879, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  115, 1, 3, 425978, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 443,  5, 12,  115, 1, 3, 464097, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  115, 1, 3, 464202, 11730.34, 0, 0.00, 1: 81; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 506,  8,  7,  115, 1, 3, 439262, 11730.34, 0, 0.00, 1: 80; 2: 16; 3: 1; 
