Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
02(559)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,   79, 1, 2, 381568, 10202.19, 84, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 958,  7,  7,   83, 1, 2, 382199, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,   9,  9,  5,   83, 1, 2, 355035, 10202.19, 2, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 840,  6,  8,   83, 1, 2, 375642, 10202.19, 144, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 796,  7,  7,   83, 1, 2, 382061, 10202.19, 89, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 868,  5, 10,   83, 1, 2, 388685, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 158,  5, 10,   83, 1, 2, 388468, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 115,  7,  7,   83, 1, 2, 381816, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 986,  8,  6,   83, 1, 2, 375441, 10202.19, 84, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 548,  5,  9,   83, 1, 2, 355052, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 562,  5,  9,   83, 1, 2, 355050, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 884,  8,  6,   83, 1, 2, 375669, 10202.19, 29, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 146,  8,  6,   83, 1, 2, 375685, 10202.19, 204, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 485,  5, 10,   83, 1, 2, 388833, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 890,  8,  6,   83, 1, 2, 375883, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 939,  5, 10,   83, 1, 2, 389027, 10202.19, 70, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 477,  6,  8,   83, 1, 2, 375364, 10202.19, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  53,  7,  7,   83, 1, 2, 382013, 10202.19, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 787,  5, 10,   83, 1, 2, 389025, 10202.19, 116, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 555,  8,  6,   83, 1, 2, 375929, 10202.19, 76, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 489,  8,  6,   83, 1, 2, 375652, 10202.19, 66, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 136,  9,  5,   83, 1, 2, 355044, 10202.19, 112, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 504,  8,  6,   83, 1, 2, 375560, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  57,  5, 10,   83, 1, 2, 388863, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 112,  8,  6,   83, 1, 2, 375759, 10202.19, 28, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 492,  7,  7,   83, 1, 2, 381964, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 924,  8,  6,   83, 1, 2, 375491, 10202.19, 89, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 987,  8,  6,   83, 1, 2, 375734, 10202.19, 116, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 826,  7,  7,   83, 1, 2, 382110, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,   83, 1, 2, 354999, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 585,  7,  7,   83, 1, 2, 381865, 10202.19, 27, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 883,  6,  8,   83, 1, 2, 375760, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 854,  7,  7,   83, 1, 2, 381882, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 573,  5, 10,   83, 1, 2, 388736, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 852,  7,  7,   83, 1, 2, 382046, 10202.19, 89, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  28,  6,  8,   83, 1, 2, 375650, 10202.19, 89, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 559,  7,  7,   83, 1, 2, 381913, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 606,  5, 10,   83, 1, 2, 388628, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 849,  7,  7,   83, 1, 2, 382010, 10202.19, 134, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 174,  9,  5,   83, 1, 2, 355059, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  32,  6,  8,   83, 1, 2, 375314, 10202.19, 3, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 808,  6,  8,   83, 1, 2, 375644, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 847,  6,  8,   83, 1, 2, 375374, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 990,  5, 10,   83, 1, 2, 388997, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 472,  5,  9,   83, 1, 2, 355202, 10202.19, 184, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 572,  8,  6,   83, 1, 2, 375683, 10202.19, 1, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 872,  5, 10,   83, 1, 2, 388913, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 168,  7,  7,   83, 1, 2, 382124, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  83,  9,  5,   83, 1, 2, 355069, 10202.19, 116, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 845,  6,  8,   83, 1, 2, 375587, 10202.19, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 922,  7,  7,   83, 1, 2, 382076, 10202.19, 84, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  42,  8,  6,   83, 1, 2, 375227, 10202.19, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 514,  6,  8,   83, 1, 2, 375467, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,   83, 1, 2, 354948, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 164,  6,  8,   83, 1, 2, 375485, 10202.19, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 843,  9,  5,   83, 1, 2, 354933, 10202.19, 115, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  70,  6,  8,   84, 1, 2, 375565, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 664,  5,  9,   84, 1, 2, 354986, 10202.19, 120, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 909,  6,  8,   84, 1, 2, 375670, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 960,  6,  8,   84, 1, 2, 375534, 10202.19, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 916,  7,  7,   84, 1, 2, 381873, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 299,  8,  6,   84, 1, 2, 375504, 10202.19, 68, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 384,  5, 10,   84, 1, 2, 388789, 10202.19, 192, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  76,  6,  8,   84, 1, 2, 375257, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  89,  5,  9,   84, 1, 2, 355020, 10202.19, 34, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 412,  9,  5,   84, 1, 2, 355095, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 571,  6,  8,   84, 1, 2, 375591, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 513,  5, 10,   84, 1, 2, 389255, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 285,  5, 10,   84, 1, 2, 389016, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 578,  5, 10,   84, 1, 2, 388628, 10202.19, 84, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  48,  8,  6,   84, 1, 2, 375652, 10202.19, 48, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 352,  8,  6,   84, 1, 2, 375728, 10202.19, 9, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 853,  6,  8,   84, 1, 2, 375655, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 344,  8,  6,   84, 1, 2, 375667, 10202.19, 56, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  35,  7,  7,   84, 1, 2, 381847, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 672,  5, 10,   84, 1, 2, 388817, 10202.19, 15, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  38,  5, 10,   84, 1, 2, 389167, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  20,  5,  9,   84, 1, 2, 355108, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 529,  8,  6,   84, 1, 2, 375851, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 676,  5, 10,   84, 1, 2, 388677, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 648,  9,  5,   84, 1, 2, 355096, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 331,  8,  6,   84, 1, 2, 375276, 10202.19, 116, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 647,  9,  5,   84, 1, 2, 355109, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 328,  9,  5,   84, 1, 2, 355095, 10202.19, 144, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 326,  6,  8,   84, 1, 2, 375727, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 356,  8,  6,   84, 1, 2, 375315, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 401,  9,  5,   84, 1, 2, 354995, 10202.19, 26, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  51,  5, 10,   84, 1, 2, 388681, 10202.19, 116, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 567,  7,  7,   84, 1, 2, 381876, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 834,  8,  6,   84, 1, 2, 375607, 10202.19, 204, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  12,  8,  6,   84, 1, 2, 375690, 10202.19, 186, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 685,  8,  6,   84, 1, 2, 375595, 10202.19, 45, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 397,  5, 10,   84, 1, 2, 388999, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 830,  9,  5,   84, 1, 2, 355034, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 313,  7,  7,   84, 1, 2, 382015, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  59,  5, 10,   84, 1, 2, 388867, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 524,  8,  6,   84, 1, 2, 375617, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  63,  5,  9,   84, 1, 2, 355098, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 992,  5, 10,   84, 1, 2, 388634, 10202.19, 9, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 358,  7,  7,   84, 1, 2, 382014, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 307,  9,  5,   84, 1, 2, 355100, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 480,  5,  9,   84, 1, 2, 354965, 10202.19, 5, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 598,  8,  6,   84, 1, 2, 375368, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 162,  6,  8,   84, 1, 2, 375387, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 458,  7,  7,   84, 1, 2, 381822, 10202.19, 84, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 754,  5,  9,   84, 1, 2, 355023, 10202.19, 97, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 161,  6,  8,   84, 1, 2, 375621, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 597,  5,  9,   84, 1, 2, 355081, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 751,  6,  8,   84, 1, 2, 375709, 10202.19, 109, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 943,  5, 10,   84, 1, 2, 388955, 10202.19, 82, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 206,  7,  7,   84, 1, 2, 381869, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 552,  9,  5,   84, 1, 2, 355052, 10202.19, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 593,  5, 10,   84, 1, 2, 389054, 10202.19, 27, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 945,  8,  6,   84, 1, 2, 375467, 10202.19, 66, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 742,  5, 10,   84, 1, 2, 388918, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,   84, 1, 2, 355044, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 889,  8,  6,   84, 1, 2, 375462, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 441,  5, 10,   84, 1, 2, 389092, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 282,  6,  8,   84, 1, 2, 375831, 10202.19, 84, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 894,  5, 10,   84, 1, 2, 388908, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 984,  5,  9,   84, 1, 2, 355028, 10202.19, 184, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 659,  5,  9,   84, 1, 2, 355092, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 467,  6,  8,   84, 1, 2, 375758, 10202.19, 116, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,   2,  8,  6,   84, 1, 2, 375833, 10202.19, 11, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 893,  5,  9,   84, 1, 2, 355033, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 177,  8,  6,   84, 1, 2, 375803, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 192,  7,  7,   84, 1, 2, 382042, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 462,  5,  9,   84, 1, 2, 355093, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 734,  6,  8,   84, 1, 2, 375738, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 461,  9,  5,   84, 1, 2, 355063, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 604,  5,  9,   84, 1, 2, 354948, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 198,  7,  7,   84, 1, 2, 381921, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 470,  6,  8,   84, 1, 2, 375582, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 776,  5, 10,   84, 1, 2, 388864, 10202.19, 208, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 372,  8,  6,   84, 1, 2, 375621, 10202.19, 16, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 166,  9,  5,   84, 1, 2, 355061, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  99,  7,  7,   84, 1, 2, 381833, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 236,  9,  5,   84, 1, 2, 355027, 10202.19, 72, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 711,  8,  6,   84, 1, 2, 375402, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 503,  7,  7,   84, 1, 2, 381749, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 110,  6,  8,   84, 1, 2, 375423, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 108,  7,  7,   84, 1, 2, 381875, 10202.19, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 505,  6,  8,   84, 1, 2, 375576, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,   5,  7,  7,   84, 1, 2, 382240, 10202.19, 127, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 989,  6,  8,   84, 1, 2, 375737, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 621,  6,  8,   84, 1, 2, 375534, 10202.19, 50, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 426,  5, 10,   84, 1, 2, 388723, 10202.19, 110, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  98,  6,  8,   84, 1, 2, 375735, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  95,  5,  9,   84, 1, 2, 355085, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 277,  5, 10,   84, 1, 2, 389039, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 663,  9,  5,   84, 1, 2, 355038, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 906,  5,  9,   84, 1, 2, 355085, 10202.19, 84, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 418,  5,  9,   84, 1, 2, 355037, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   84, 1, 2, 381923, 10202.19, 101, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 255,  5, 10,   84, 1, 2, 389089, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 254,  7,  7,   84, 1, 2, 381628, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 988,  8,  6,   84, 1, 2, 375467, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 900,  5,  9,   84, 1, 2, 355024, 10202.19, 89, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 435,  9,  5,   84, 1, 2, 355049, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 239,  8,  6,   84, 1, 2, 375825, 10202.19, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 584,  8,  6,   84, 1, 2, 375591, 10202.19, 80, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 381,  8,  6,   84, 1, 2, 375702, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 589,  6,  8,   84, 1, 2, 375619, 10202.19, 85, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 243,  7,  7,   84, 1, 2, 381861, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 125,  5,  9,   84, 1, 2, 355060, 10202.19, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 947,  5,  9,   84, 1, 2, 354951, 10202.19, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 379,  5,  9,   85, 1, 2, 355080, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 539,  5,  9,   85, 1, 2, 355024, 10202.19, 116, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 380,  5,  9,   85, 1, 2, 355072, 10202.19, 2, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 545,  7,  7,   85, 1, 2, 381821, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 925,  9,  5,   85, 1, 2, 355004, 10202.19, 85, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 625,  5, 10,   85, 1, 2, 388905, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 942,  5, 10,   85, 1, 2, 388884, 10202.19, 69, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 465,  9,  5,   85, 1, 2, 355087, 10202.19, 27, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 903,  8,  6,   85, 1, 2, 375655, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 473,  7,  7,   85, 1, 2, 382024, 10202.19, 35, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 481,  5,  9,   85, 1, 2, 355093, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 595,  4, 12,   85, 1, 2, 375566, 10202.19, 116, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 490,  7,  7,   85, 1, 2, 382069, 10202.19, 65, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 619,  5,  9,   85, 1, 2, 354936, 10202.19, 77, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 498,  6,  8,   85, 1, 2, 375636, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 580,  9,  5,   85, 1, 2, 355046, 10202.19, 89, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 424,  9,  5,   85, 1, 2, 355027, 10202.19, 32, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 561,  9,  5,   85, 1, 2, 355081, 10202.19, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 420,  9,  5,   85, 1, 2, 355040, 10202.19, 0, 0.00, 1: 45; 2: 20; 
