Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
2(436)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 500,  8,  7,  117, 1, 2, 439055, 9903.41, 36, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 294,  5, 11,  124, 1, 2, 431778, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 448,  5, 10,  124, 1, 2, 395675, 9903.41, 176, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  124, 1, 2, 426051, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 408,  5, 12,  124, 1, 2, 463979, 9903.41, 152, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 258,  5, 10,  124, 1, 2, 395675, 9903.41, 134, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  124, 1, 2, 425929, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 774,  8,  7,  124, 1, 2, 439383, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 413,  5, 10,  124, 1, 2, 395675, 9903.41, 85, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 411,  6,  9,  124, 1, 2, 425999, 9903.41, 242, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 242,  5, 11,  124, 1, 2, 432131, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 352,  7,  8,  124, 1, 2, 439011, 9903.41, 7, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 459,  5, 11,  124, 1, 2, 432356, 9903.41, 242, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  124, 1, 2, 463940, 9903.41, 32, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 611,  7,  8,  124, 1, 2, 439326, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  124, 1, 2, 426080, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 124,  6,  9,  124, 1, 2, 426086, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 891,  9,  6,  124, 1, 2, 426237, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  124, 1, 2, 439130, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  124, 1, 2, 463330, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 855,  5, 11,  124, 1, 2, 432382, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  124, 1, 2, 464209, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 129,  9,  6,  124, 1, 2, 426001, 9903.41, 152, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  62,  8,  7,  124, 1, 2, 438863, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  60,  6,  9,  124, 1, 2, 426002, 9903.41, 143, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  124, 1, 2, 426017, 9903.41, 77, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 934,  5, 12,  124, 1, 2, 464109, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  58,  5, 11,  124, 1, 2, 432301, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  124, 1, 2, 426020, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 877,  5, 12,  124, 1, 2, 463930, 9903.41, 32, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 876,  7,  8,  124, 1, 2, 439146, 9903.41, 50, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 861,  9,  6,  124, 1, 2, 426083, 9903.41, 85, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 158,  5, 11,  124, 1, 2, 432064, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  124, 1, 2, 439227, 9903.41, 134, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 516,  8,  7,  124, 1, 2, 439194, 9903.41, 143, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 649,  5, 11,  124, 1, 2, 432111, 9903.41, 207, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 523,  5, 10,  124, 1, 2, 395675, 9903.41, 242, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 204,  9,  6,  124, 1, 2, 426088, 9903.41, 143, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 108,  9,  6,  124, 1, 2, 426163, 9903.41, 32, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 600,  6,  9,  124, 1, 2, 426110, 9903.41, 88, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 113,  5, 12,  124, 1, 2, 463819, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  124, 1, 2, 438913, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  124, 1, 2, 439132, 9903.41, 88, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 919,  5, 12,  124, 1, 2, 464055, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  124, 1, 2, 395675, 9903.41, 6, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 535,  9,  6,  124, 1, 2, 426032, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 927,  5, 11,  124, 1, 2, 432287, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  124, 1, 2, 425713, 9903.41, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  124, 1, 2, 439349, 9903.41, 77, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 296,  5, 12,  125, 1, 2, 463695, 9903.41, 32, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  125, 1, 2, 395675, 9903.41, 134, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  125, 1, 2, 439000, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 873,  5, 10,  125, 1, 2, 395675, 9903.41, 73, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 314,  6,  9,  125, 1, 2, 426176, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 780,  5, 10,  125, 1, 2, 395675, 9903.41, 143, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 620,  8,  7,  125, 1, 2, 438991, 9903.41, 103, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 312,  5, 11,  125, 1, 2, 432308, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  125, 1, 2, 431942, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 538,  8,  7,  125, 1, 2, 439044, 9903.41, 77, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 837,  5, 10,  125, 1, 2, 395675, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  125, 1, 2, 432243, 9903.41, 1, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 141,  6,  9,  125, 1, 2, 426221, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 788,  5, 12,  125, 1, 2, 464087, 9903.41, 143, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 118,  7,  8,  125, 1, 2, 439343, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 139,  7,  8,  125, 1, 2, 438782, 9903.41, 241, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 762,  5, 10,  125, 1, 2, 395675, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  125, 1, 2, 426229, 9903.41, 32, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 585,  7,  8,  125, 1, 2, 439109, 9903.41, 207, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 477,  7,  8,  125, 1, 2, 438493, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 679,  7,  8,  125, 1, 2, 439080, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  10,  5, 11,  125, 1, 2, 431837, 9903.41, 15, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  125, 1, 2, 439297, 9903.41, 143, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 207,  5, 12,  125, 1, 2, 464312, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  125, 1, 2, 439391, 9903.41, 128, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 587,  7,  8,  125, 1, 2, 439225, 9903.41, 242, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 197,  5, 12,  125, 1, 2, 463628, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 688,  6,  9,  125, 1, 2, 426148, 9903.41, 13, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 667,  9,  6,  125, 1, 2, 426244, 9903.41, 242, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 187,  4, 14,  125, 1, 2, 439357, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  125, 1, 2, 439009, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 749,  5, 10,  125, 1, 2, 395675, 9903.41, 32, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 182,  5, 10,  125, 1, 2, 395675, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  125, 1, 2, 439201, 9903.41, 143, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 270,  7,  8,  125, 1, 2, 439332, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  46,  6,  9,  125, 1, 2, 425850, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  125, 1, 2, 439086, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 171,  5, 11,  125, 1, 2, 432108, 9903.41, 108, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  125, 1, 2, 439212, 9903.41, 85, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 613,  5, 10,  125, 1, 2, 395675, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 385,  5, 10,  125, 1, 2, 395675, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  125, 1, 2, 426032, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  125, 1, 2, 439451, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 357,  5, 11,  125, 1, 2, 432028, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  125, 1, 2, 425944, 9903.41, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  126, 1, 2, 426111, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 904,  9,  6,  126, 1, 2, 426285, 9903.41, 128, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 541,  5, 12,  126, 1, 2, 464287, 9903.41, 85, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 420,  5, 10,  126, 1, 2, 395675, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  92,  9,  6,  126, 1, 2, 426108, 9903.41, 143, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  126, 1, 2, 426187, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 119,  5, 10,  126, 1, 2, 395675, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,   8,  8,  7,  126, 1, 2, 439454, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  126, 1, 2, 426044, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 604,  5, 10,  126, 1, 2, 395675, 9903.41, 143, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  126, 1, 2, 395675, 9903.41, 73, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 623,  4, 14,  126, 1, 2, 439163, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 567,  5, 11,  126, 1, 2, 431759, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 621,  7,  8,  126, 1, 2, 439316, 9903.41, 32, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  126, 1, 2, 432021, 9903.41, 5, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  126, 1, 2, 426003, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  126, 1, 2, 438965, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 579,  5, 10,  126, 1, 2, 395675, 9903.41, 242, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 959,  8,  7,  126, 1, 2, 439499, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 954,  6,  9,  126, 1, 2, 426124, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 757,  5, 10,  126, 1, 2, 395675, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  51,  5, 11,  126, 1, 2, 432263, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  126, 1, 2, 439381, 9903.41, 82, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 527,  9,  6,  126, 1, 2, 426022, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 140,  8,  7,  126, 1, 2, 439203, 9903.41, 143, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 505,  5, 11,  126, 1, 2, 431992, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 138,  7,  8,  126, 1, 2, 439349, 9903.41, 134, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 176,  5, 12,  126, 1, 2, 463937, 9903.41, 48, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  126, 1, 2, 464213, 9903.41, 77, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 884,  8,  7,  126, 1, 2, 439487, 9903.41, 35, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 885,  5, 12,  126, 1, 2, 464045, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 457,  5, 10,  126, 1, 2, 395675, 9903.41, 206, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 794,  5, 10,  126, 1, 2, 395675, 9903.41, 77, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 707,  9,  6,  126, 1, 2, 426140, 9903.41, 242, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  126, 1, 2, 425966, 9903.41, 111, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 790,  4, 13,  126, 1, 2, 410732, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 237,  5, 11,  126, 1, 2, 432300, 9903.41, 115, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 522,  5, 12,  126, 1, 2, 464053, 9903.41, 77, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 812,  5, 10,  126, 1, 2, 395675, 9903.41, 48, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 682,  5, 12,  126, 1, 2, 463944, 9903.41, 70, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 677,  5, 11,  126, 1, 2, 432402, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 168,  5, 10,  126, 1, 2, 395675, 9903.41, 32, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 200,  4, 14,  126, 1, 2, 439169, 9903.41, 112, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 231,  8,  7,  126, 1, 2, 439380, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 838,  5, 12,  126, 1, 2, 463906, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 826,  9,  6,  126, 1, 2, 426070, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 109,  9,  6,  126, 1, 2, 425791, 9903.41, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  42,  4, 13,  127, 1, 2, 410801, 9903.41, 68, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 170,  5, 11,  127, 1, 2, 432098, 9903.41, 108, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 165,  5, 10,  127, 1, 2, 395675, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  127, 1, 2, 395675, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 404,  4, 13,  127, 1, 2, 410559, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  127, 1, 2, 426123, 9903.41, 64, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 400,  7,  8,  127, 1, 2, 439229, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 971,  5, 10,  127, 1, 2, 395675, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 972,  5, 10,  127, 1, 2, 395675, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 841,  5, 12,  127, 1, 2, 463932, 9903.41, 208, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 393,  4, 13,  127, 1, 2, 410733, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes,  11,  5, 12,  127, 1, 2, 464243, 9903.41, 48, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 211,  5, 10,  127, 1, 2, 395675, 9903.41, 241, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 212,  5, 11,  127, 1, 2, 432004, 9903.41, 143, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  127, 1, 2, 432258, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 426,  6,  9,  127, 1, 2, 426249, 9903.41, 122, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 553,  5, 10,  127, 1, 2, 395675, 9903.41, 73, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 722,  5, 10,  127, 1, 2, 395675, 9903.41, 77, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes,  87,  6,  9,  127, 1, 2, 426160, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  127, 1, 2, 464002, 9903.41, 143, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  127, 1, 2, 432261, 9903.41, 26, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 781,  4, 14,  127, 1, 2, 438582, 9903.41, 85, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes,  95,  5, 10,  127, 1, 2, 395675, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 111,  5, 11,  127, 1, 2, 432251, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 336,  5, 11,  127, 1, 2, 432286, 9903.41, 32, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 778,  6,  9,  127, 1, 2, 426005, 9903.41, 77, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 764,  9,  6,  127, 1, 2, 425982, 9903.41, 1, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 948,  5, 12,  127, 1, 2, 463710, 9903.41, 26, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 281,  6,  9,  127, 1, 2, 426175, 9903.41, 214, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes,  57,  5, 11,  127, 1, 2, 431928, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 647,  4, 13,  127, 1, 2, 410780, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 955,  8,  7,  127, 1, 2, 439312, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 805,  7,  8,  127, 1, 2, 439416, 9903.41, 0, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 706,  9,  6,  127, 1, 2, 426073, 9903.41, 77, 0.00, 1: 67; 2: 30; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  128, 1, 2, 439292, 9903.41, 215, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 718,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 651,  6,  9,  128, 1, 2, 426085, 9903.41, 242, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes,   0,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 674,  5, 11,  128, 1, 2, 432053, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 554,  5, 12,  128, 1, 2, 463615, 9903.41, 70, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 533,  5, 10,  128, 1, 2, 395675, 9903.41, 85, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  128, 1, 2, 464360, 9903.41, 242, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 517,  7,  8,  128, 1, 2, 439049, 9903.41, 85, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 387,  4, 14,  128, 1, 2, 439050, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 801,  4, 14,  128, 1, 2, 439262, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  128, 1, 2, 410755, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 957,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 199,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  128, 1, 2, 432220, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 851,  4, 14,  128, 1, 2, 439153, 9903.41, 242, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 989,  5, 10,  128, 1, 2, 395675, 9903.41, 85, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 181,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 929,  5, 10,  128, 1, 2, 395675, 9903.41, 0, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 914,  4, 14,  128, 1, 2, 439194, 9903.41, 77, 0.00, 1: 66; 2: 31; 
Differentiation_of_T_lymphocytes, 656,  4, 14,  129, 1, 2, 439134, 9903.41, 128, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 777,  7,  8,  129, 1, 2, 439466, 9903.41, 208, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 784,  4, 13,  129, 1, 2, 410786, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes,  25,  4, 14,  129, 1, 2, 439453, 9903.41, 212, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 329,  6,  9,  129, 1, 2, 426082, 9903.41, 206, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 417,  5, 10,  129, 1, 2, 395675, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 276,  5, 10,  129, 1, 2, 395675, 9903.41, 143, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 415,  8,  7,  129, 1, 2, 438729, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 818,  6,  9,  129, 1, 2, 426019, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  129, 1, 2, 410672, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 829,  6,  9,  129, 1, 2, 426011, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 741,  5, 10,  129, 1, 2, 395675, 9903.41, 0, 0.00, 1: 65; 2: 32; 
Differentiation_of_T_lymphocytes, 100,  5, 11,  129, 1, 2, 432197, 9903.41, 0, 0.00, 1: 65; 2: 32; 
