Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
2(655)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 617,  8,  7,  108, 1, 2, 438950, 8992.16, 73, 0.00, 1: 86; 2: 11; 
Differentiation_of_T_lymphocytes,   5,  6,  9,  115, 1, 2, 426062, 8992.16, 127, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 959,  8,  7,  115, 1, 2, 439121, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 548,  5, 11,  115, 1, 2, 432191, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  115, 1, 2, 439538, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 394,  9,  6,  115, 1, 2, 426139, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  115, 1, 2, 425941, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 402,  7,  8,  115, 1, 2, 439032, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  115, 1, 2, 439370, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 494,  7,  8,  115, 1, 2, 439352, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 527,  9,  6,  115, 1, 2, 426071, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 554,  5, 12,  115, 1, 2, 463871, 8992.16, 70, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 518,  9,  6,  115, 1, 2, 426107, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 974,  9,  6,  115, 1, 2, 426036, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  115, 1, 2, 426123, 8992.16, 201, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  115, 1, 2, 439269, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 505,  5, 11,  115, 1, 2, 432329, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  115, 1, 2, 464226, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  115, 1, 2, 432132, 8992.16, 26, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 992,  5, 12,  115, 1, 2, 463884, 8992.16, 6, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 988,  7,  8,  115, 1, 2, 439196, 8992.16, 246, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 357,  5, 11,  115, 1, 2, 431957, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 327,  5, 11,  115, 1, 2, 432215, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 328,  8,  7,  115, 1, 2, 439240, 8992.16, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 594,  9,  6,  115, 1, 2, 426185, 8992.16, 231, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 336,  5, 11,  115, 1, 2, 432044, 8992.16, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 340,  7,  8,  115, 1, 2, 439123, 8992.16, 246, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  115, 1, 2, 426095, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 810,  9,  6,  115, 1, 2, 426145, 8992.16, 76, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  37,  8,  7,  115, 1, 2, 439296, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 351,  9,  6,  115, 1, 2, 426017, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  115, 1, 2, 463799, 8992.16, 79, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 324,  8,  7,  115, 1, 2, 439392, 8992.16, 246, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 360,  5, 12,  115, 1, 2, 463911, 8992.16, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 361,  7,  8,  115, 1, 2, 439176, 8992.16, 71, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 363,  6,  9,  115, 1, 2, 426175, 8992.16, 84, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 571,  7,  8,  115, 1, 2, 439039, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 955,  8,  7,  115, 1, 2, 439413, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 372,  8,  7,  115, 1, 2, 438878, 8992.16, 9, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 563,  7,  8,  115, 1, 2, 438961, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  115, 1, 2, 439129, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  115, 1, 2, 426207, 8992.16, 78, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 794,  5, 10,  115, 1, 2, 395675, 8992.16, 231, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  115, 1, 2, 438946, 8992.16, 82, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  93,  8,  7,  115, 1, 2, 439065, 8992.16, 85, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 727,  9,  6,  115, 1, 2, 426056, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 157,  5, 10,  115, 1, 2, 395675, 8992.16, 85, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 862,  8,  7,  115, 1, 2, 439095, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 459,  5, 11,  115, 1, 2, 432310, 8992.16, 201, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  115, 1, 2, 426008, 8992.16, 231, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  115, 1, 2, 432205, 8992.16, 88, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  115, 1, 2, 426086, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 159,  9,  6,  115, 1, 2, 425984, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  115, 1, 2, 426157, 8992.16, 253, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  115, 1, 2, 395675, 8992.16, 73, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 244,  7,  8,  115, 1, 2, 439373, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 792,  7,  8,  115, 1, 2, 439154, 8992.16, 24, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 138,  7,  8,  115, 1, 2, 439277, 8992.16, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  115, 1, 2, 425862, 8992.16, 85, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 245,  5, 11,  115, 1, 2, 432171, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 755,  7,  8,  115, 1, 2, 439163, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,   0,  5, 10,  115, 1, 2, 395675, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 768,  8,  7,  115, 1, 2, 439147, 8992.16, 240, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 787,  7,  8,  115, 1, 2, 439364, 8992.16, 201, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 173,  8,  7,  115, 1, 2, 439365, 8992.16, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  115, 1, 2, 426090, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 779,  7,  8,  115, 1, 2, 439251, 8992.16, 201, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 806,  6,  9,  115, 1, 2, 426264, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  115, 1, 2, 426188, 8992.16, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 236,  6,  9,  115, 1, 2, 426116, 8992.16, 101, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  116, 1, 2, 425845, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 544,  6,  9,  116, 1, 2, 426154, 8992.16, 7, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 344,  5, 11,  116, 1, 2, 432288, 8992.16, 88, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 392,  7,  8,  116, 1, 2, 439148, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 543,  7,  8,  116, 1, 2, 439071, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 254,  7,  8,  116, 1, 2, 439139, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  116, 1, 2, 425996, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  116, 1, 2, 426166, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 750,  5, 12,  116, 1, 2, 463377, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  116, 1, 2, 439338, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 761,  6,  9,  116, 1, 2, 426109, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 330,  5, 12,  116, 1, 2, 464173, 8992.16, 231, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 165,  5, 10,  116, 1, 2, 395675, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 201,  8,  7,  116, 1, 2, 439149, 8992.16, 253, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  78,  6,  9,  116, 1, 2, 426013, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 840,  9,  6,  116, 1, 2, 425889, 8992.16, 64, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 916,  8,  7,  116, 1, 2, 439456, 8992.16, 246, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 843,  7,  8,  116, 1, 2, 439112, 8992.16, 201, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 533,  5, 10,  116, 1, 2, 395675, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 793,  7,  8,  116, 1, 2, 439165, 8992.16, 88, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 880,  9,  6,  116, 1, 2, 425953, 8992.16, 8, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 711,  5, 10,  116, 1, 2, 395675, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 377,  9,  6,  116, 1, 2, 425745, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 378,  6,  9,  116, 1, 2, 426199, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  31,  6,  9,  116, 1, 2, 426421, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 145,  5, 12,  116, 1, 2, 464077, 8992.16, 24, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 778,  6,  9,  116, 1, 2, 426095, 8992.16, 231, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 369,  7,  8,  116, 1, 2, 439177, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 954,  6,  9,  116, 1, 2, 426088, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 819,  9,  6,  116, 1, 2, 426153, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 366,  9,  6,  116, 1, 2, 425891, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 570,  5, 12,  116, 1, 2, 464195, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 775,  9,  6,  116, 1, 2, 425994, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  116, 1, 2, 439002, 8992.16, 231, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 186,  7,  8,  116, 1, 2, 439279, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  116, 1, 2, 439423, 8992.16, 86, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 704,  9,  6,  116, 1, 2, 426037, 8992.16, 176, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 242,  5, 11,  116, 1, 2, 432286, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 353,  9,  6,  116, 1, 2, 425984, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  36,  7,  8,  116, 1, 2, 439516, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 547,  6,  9,  116, 1, 2, 426047, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  116, 1, 2, 426135, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  116, 1, 2, 425965, 8992.16, 64, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 764,  9,  6,  116, 1, 2, 426124, 8992.16, 1, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 936,  9,  6,  116, 1, 2, 426110, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 287,  7,  8,  116, 1, 2, 439227, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 410,  5, 11,  116, 1, 2, 432226, 8992.16, 231, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  21,  5, 10,  116, 1, 2, 395675, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  58,  5, 11,  116, 1, 2, 432129, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 522,  5, 12,  116, 1, 2, 464386, 8992.16, 231, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  116, 1, 2, 439136, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 452,  9,  6,  116, 1, 2, 426107, 8992.16, 246, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 981,  7,  8,  116, 1, 2, 439321, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  116, 1, 2, 432331, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 222,  7,  8,  116, 1, 2, 438965, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 995,  5, 12,  116, 1, 2, 464000, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 446,  5, 12,  116, 1, 2, 464359, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 802,  8,  7,  116, 1, 2, 439396, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  116, 1, 2, 426061, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 418,  4, 14,  116, 1, 2, 439210, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 226,  5, 12,  116, 1, 2, 463664, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  116, 1, 2, 463850, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 723,  9,  6,  116, 1, 2, 425918, 8992.16, 201, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 649,  5, 11,  116, 1, 2, 432153, 8992.16, 79, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 437,  7,  8,  116, 1, 2, 439034, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 426,  6,  9,  116, 1, 2, 426391, 8992.16, 122, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  116, 1, 2, 463835, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 680,  8,  7,  116, 1, 2, 439228, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 108,  9,  6,  116, 1, 2, 426096, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 744,  9,  6,  116, 1, 2, 426012, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 984,  8,  7,  116, 1, 2, 439308, 8992.16, 216, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 237,  5, 11,  116, 1, 2, 432348, 8992.16, 115, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 686,  6,  9,  116, 1, 2, 426171, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 106,  5, 12,  116, 1, 2, 464238, 8992.16, 68, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 212,  5, 11,  116, 1, 2, 432133, 8992.16, 246, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 619,  6,  9,  116, 1, 2, 426201, 8992.16, 78, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 265,  9,  6,  116, 1, 2, 426292, 8992.16, 89, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  116, 1, 2, 463791, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 909,  7,  8,  116, 1, 2, 439254, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  55,  8,  7,  116, 1, 2, 439253, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 525,  5, 12,  116, 1, 2, 464392, 8992.16, 85, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  116, 1, 2, 426045, 8992.16, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 613,  5, 10,  116, 1, 2, 395675, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  116, 1, 2, 426107, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 891,  9,  6,  116, 1, 2, 426124, 8992.16, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 624,  9,  6,  116, 1, 2, 426016, 8992.16, 1, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  117, 1, 2, 432259, 8992.16, 246, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 506,  8,  7,  117, 1, 2, 439105, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 198,  5, 11,  117, 1, 2, 431833, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  12,  5, 11,  117, 1, 2, 432197, 8992.16, 109, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 824,  7,  8,  117, 1, 2, 439031, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 783,  5, 12,  117, 1, 2, 464261, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  117, 1, 2, 432313, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  117, 1, 2, 426177, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 386,  5, 12,  117, 1, 2, 463972, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 466,  5, 11,  117, 1, 2, 432069, 8992.16, 231, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 800,  6,  9,  117, 1, 2, 426073, 8992.16, 7, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 524,  7,  8,  117, 1, 2, 439225, 8992.16, 246, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 137,  7,  8,  117, 1, 2, 439035, 8992.16, 24, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 441,  5, 10,  117, 1, 2, 395675, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 538,  8,  7,  117, 1, 2, 439365, 8992.16, 231, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 535,  9,  6,  117, 1, 2, 425837, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 805,  7,  8,  117, 1, 2, 439413, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 498,  9,  6,  117, 1, 2, 426088, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 485,  5, 10,  117, 1, 2, 395675, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 445,  9,  6,  117, 1, 2, 426037, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  117, 1, 2, 438785, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  117, 1, 2, 426078, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 303,  5, 11,  117, 1, 2, 432318, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 860,  5, 10,  117, 1, 2, 395675, 8992.16, 246, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 861,  9,  6,  117, 1, 2, 426074, 8992.16, 85, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 219,  7,  8,  117, 1, 2, 439306, 8992.16, 201, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 632,  7,  8,  117, 1, 2, 439066, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  65,  5, 11,  117, 1, 2, 432267, 8992.16, 253, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 286,  6,  9,  117, 1, 2, 425972, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 894,  7,  8,  117, 1, 2, 439043, 8992.16, 255, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 481,  9,  6,  117, 1, 2, 426019, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 777,  7,  8,  117, 1, 2, 439118, 8992.16, 80, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 661,  8,  7,  117, 1, 2, 439254, 8992.16, 85, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  117, 1, 2, 395675, 8992.16, 32, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  117, 1, 2, 438940, 8992.16, 231, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 675,  6,  9,  117, 1, 2, 426217, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  117, 1, 2, 439071, 8992.16, 88, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  117, 1, 2, 432232, 8992.16, 85, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  117, 1, 2, 439213, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 456,  8,  7,  117, 1, 2, 439371, 8992.16, 192, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 693,  5, 10,  117, 1, 2, 395675, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 873,  5, 10,  117, 1, 2, 395675, 8992.16, 73, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 877,  5, 12,  117, 1, 2, 464150, 8992.16, 32, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 709,  9,  6,  117, 1, 2, 426078, 8992.16, 85, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  117, 1, 2, 426135, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 560,  6,  9,  117, 1, 2, 426201, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 567,  5, 11,  117, 1, 2, 431968, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  117, 1, 2, 439033, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  117, 1, 2, 426157, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 952,  5, 10,  117, 1, 2, 395675, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 119,  5, 10,  117, 1, 2, 395675, 8992.16, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 576,  8,  7,  117, 1, 2, 439287, 8992.16, 48, 0.00, 1: 77; 2: 20; 
