Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
2(587)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 813,  7,  8,  118, 1, 2, 439483, 29608.35, 82, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes,  35,  8,  7,  123, 1, 2, 439432, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  123, 1, 2, 439284, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  123, 1, 2, 463992, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 619,  6,  9,  123, 1, 2, 426235, 29608.35, 78, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 606,  8,  7,  123, 1, 2, 439012, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 133,  6,  9,  123, 1, 2, 425708, 29608.35, 86, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 132,  5, 11,  123, 1, 2, 432198, 29608.35, 24, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 589,  7,  8,  123, 1, 2, 439688, 29608.35, 86, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  123, 1, 2, 439481, 29608.35, 255, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  123, 1, 2, 464137, 29608.35, 223, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 159,  9,  6,  123, 1, 2, 426036, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 655,  5, 11,  123, 1, 2, 432095, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 547,  6,  9,  123, 1, 2, 426135, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 549,  7,  8,  123, 1, 2, 439166, 29608.35, 0, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  123, 1, 2, 463736, 29608.35, 86, 0.00, 1: 71; 2: 26; 
Differentiation_of_T_lymphocytes, 516,  8,  7,  124, 1, 2, 439434, 29608.35, 24, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  124, 1, 2, 426151, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 550,  9,  6,  124, 1, 2, 426075, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  124, 1, 2, 439279, 29608.35, 86, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 986,  9,  6,  124, 1, 2, 426042, 29608.35, 236, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 355,  8,  7,  124, 1, 2, 439397, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 585,  7,  8,  124, 1, 2, 439159, 29608.35, 223, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 578,  5, 10,  124, 1, 2, 395675, 29608.35, 236, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 976,  5, 10,  124, 1, 2, 395675, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 931,  7,  8,  124, 1, 2, 439526, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 288,  5, 12,  124, 1, 2, 463920, 29608.35, 7, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  124, 1, 2, 438685, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 340,  7,  8,  124, 1, 2, 438873, 29608.35, 24, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 339,  6,  9,  124, 1, 2, 426069, 29608.35, 13, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 576,  8,  7,  124, 1, 2, 438916, 29608.35, 48, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 522,  5, 12,  124, 1, 2, 463782, 29608.35, 236, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  124, 1, 2, 426032, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 871,  6,  9,  124, 1, 2, 426254, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  124, 1, 2, 432293, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  124, 1, 2, 425987, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  124, 1, 2, 426130, 29608.35, 43, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 291,  5, 11,  124, 1, 2, 432342, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  124, 1, 2, 426159, 29608.35, 32, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  124, 1, 2, 426209, 29608.35, 78, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 974,  9,  6,  124, 1, 2, 426127, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 482,  6,  9,  124, 1, 2, 426116, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 684,  5, 11,  124, 1, 2, 432160, 29608.35, 103, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 463,  5, 11,  124, 1, 2, 432385, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 466,  5, 11,  124, 1, 2, 431968, 29608.35, 236, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 680,  8,  7,  124, 1, 2, 439209, 29608.35, 32, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 707,  9,  6,  124, 1, 2, 426028, 29608.35, 13, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  124, 1, 2, 425840, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  124, 1, 2, 439128, 29608.35, 230, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  124, 1, 2, 439170, 29608.35, 24, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 739,  9,  6,  124, 1, 2, 426088, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 752,  8,  7,  124, 1, 2, 439242, 29608.35, 8, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 649,  5, 11,  124, 1, 2, 432167, 29608.35, 223, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  124, 1, 2, 432292, 29608.35, 26, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  124, 1, 2, 432415, 29608.35, 1, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 546,  5, 10,  124, 1, 2, 395675, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 774,  8,  7,  124, 1, 2, 439523, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,   1,  5, 11,  124, 1, 2, 432170, 29608.35, 98, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 409,  9,  6,  124, 1, 2, 425868, 29608.35, 230, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  124, 1, 2, 439243, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 792,  7,  8,  124, 1, 2, 439225, 29608.35, 24, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 399,  6,  9,  124, 1, 2, 426075, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 802,  8,  7,  124, 1, 2, 439381, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 810,  9,  6,  124, 1, 2, 426054, 29608.35, 76, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  124, 1, 2, 432295, 29608.35, 255, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 832,  7,  8,  124, 1, 2, 439272, 29608.35, 48, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 846,  7,  8,  124, 1, 2, 439332, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  124, 1, 2, 425967, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 852,  6,  9,  124, 1, 2, 426122, 29608.35, 24, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 855,  5, 11,  124, 1, 2, 432355, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  124, 1, 2, 432385, 29608.35, 66, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 462,  9,  6,  124, 1, 2, 426155, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 898,  6,  9,  124, 1, 2, 426181, 29608.35, 236, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 275,  6,  9,  124, 1, 2, 425873, 29608.35, 13, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  124, 1, 2, 425977, 29608.35, 224, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  124, 1, 2, 439347, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  87,  6,  9,  124, 1, 2, 426141, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  94,  8,  7,  124, 1, 2, 439133, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  62,  8,  7,  124, 1, 2, 439089, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  96,  5, 12,  124, 1, 2, 464297, 29608.35, 5, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  46,  6,  9,  124, 1, 2, 425906, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 114,  6,  9,  124, 1, 2, 425850, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  36,  7,  8,  124, 1, 2, 439154, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 142,  5, 11,  124, 1, 2, 432363, 29608.35, 0, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes,  17,  9,  6,  124, 1, 2, 425979, 29608.35, 228, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 217,  7,  8,  124, 1, 2, 439224, 29608.35, 229, 0.00, 1: 70; 2: 27; 
Differentiation_of_T_lymphocytes, 740,  6,  9,  125, 1, 2, 426251, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  125, 1, 2, 439152, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 690,  5, 10,  125, 1, 2, 395675, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 694,  7,  8,  125, 1, 2, 439367, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  125, 1, 2, 425927, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  125, 1, 2, 464270, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 720,  7,  8,  125, 1, 2, 439267, 29608.35, 192, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 726,  5, 10,  125, 1, 2, 395675, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 207,  5, 12,  125, 1, 2, 464148, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 446,  5, 12,  125, 1, 2, 464123, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 204,  9,  6,  125, 1, 2, 426134, 29608.35, 24, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 751,  8,  7,  125, 1, 2, 439079, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 408,  5, 12,  125, 1, 2, 464059, 29608.35, 152, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 755,  7,  8,  125, 1, 2, 438664, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  82,  5, 11,  125, 1, 2, 432321, 29608.35, 37, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 423,  5, 10,  125, 1, 2, 395675, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  78,  6,  9,  125, 1, 2, 426146, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  73,  6,  9,  125, 1, 2, 426153, 29608.35, 141, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 422,  5, 12,  125, 1, 2, 463828, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 470,  8,  7,  125, 1, 2, 439419, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 510,  5, 11,  125, 1, 2, 432256, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  125, 1, 2, 426197, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  125, 1, 2, 426088, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  125, 1, 2, 439027, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  125, 1, 2, 432452, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 153,  8,  7,  125, 1, 2, 438853, 29608.35, 229, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 381,  5, 11,  125, 1, 2, 432350, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 145,  5, 12,  125, 1, 2, 464197, 29608.35, 168, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 143,  5, 10,  125, 1, 2, 395675, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 508,  5, 11,  125, 1, 2, 432076, 29608.35, 2, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 622,  8,  7,  125, 1, 2, 439377, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 624,  9,  6,  125, 1, 2, 426193, 29608.35, 1, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 657,  5, 11,  125, 1, 2, 432149, 29608.35, 223, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 117,  9,  6,  125, 1, 2, 425791, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 469,  5, 10,  125, 1, 2, 395675, 29608.35, 86, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 668,  5, 12,  125, 1, 2, 463637, 29608.35, 24, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  125, 1, 2, 425896, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 402,  7,  8,  125, 1, 2, 439362, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 245,  5, 11,  125, 1, 2, 432344, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  125, 1, 2, 432296, 29608.35, 24, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 837,  5, 10,  125, 1, 2, 395675, 29608.35, 86, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 838,  5, 12,  125, 1, 2, 464038, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  57,  5, 11,  125, 1, 2, 431859, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  125, 1, 2, 439236, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 265,  9,  6,  125, 1, 2, 425984, 29608.35, 233, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 301,  5, 11,  125, 1, 2, 432159, 29608.35, 51, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  125, 1, 2, 432161, 29608.35, 5, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 909,  7,  8,  125, 1, 2, 439160, 29608.35, 86, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  125, 1, 2, 425868, 29608.35, 111, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 925,  9,  6,  125, 1, 2, 425740, 29608.35, 86, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 328,  8,  7,  125, 1, 2, 439135, 29608.35, 32, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  125, 1, 2, 425926, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,  22,  7,  8,  125, 1, 2, 439352, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  125, 1, 2, 432258, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,   8,  8,  7,  125, 1, 2, 439004, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 980,  5, 12,  125, 1, 2, 463506, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 984,  8,  7,  125, 1, 2, 438993, 29608.35, 216, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  125, 1, 2, 464231, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 995,  5, 12,  125, 1, 2, 464049, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 997,  6,  9,  125, 1, 2, 426112, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 806,  6,  9,  125, 1, 2, 426196, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  125, 1, 2, 426169, 29608.35, 160, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  125, 1, 2, 426133, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 325,  6,  9,  125, 1, 2, 426250, 29608.35, 86, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  125, 1, 2, 426144, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 805,  7,  8,  125, 1, 2, 439338, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 329,  6,  9,  125, 1, 2, 426179, 29608.35, 222, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  125, 1, 2, 439616, 29608.35, 0, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 836,  7,  8,  125, 1, 2, 438995, 29608.35, 24, 0.00, 1: 69; 2: 28; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  126, 1, 2, 395675, 29608.35, 24, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 922,  5, 12,  126, 1, 2, 463741, 29608.35, 236, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 560,  6,  9,  126, 1, 2, 426192, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 587,  7,  8,  126, 1, 2, 439577, 29608.35, 13, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 164,  6,  9,  126, 1, 2, 426046, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 775,  9,  6,  126, 1, 2, 426196, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 165,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 167,  5, 11,  126, 1, 2, 432167, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 177,  7,  8,  126, 1, 2, 439185, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 999,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  126, 1, 2, 426159, 29608.35, 13, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  126, 1, 2, 439124, 29608.35, 236, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 964,  9,  6,  126, 1, 2, 426047, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 967,  9,  6,  126, 1, 2, 426122, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 468,  4, 14,  126, 1, 2, 439108, 29608.35, 24, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 972,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 783,  5, 12,  126, 1, 2, 463936, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  126, 1, 2, 464341, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 450,  7,  8,  126, 1, 2, 439177, 29608.35, 236, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 793,  7,  8,  126, 1, 2, 439312, 29608.35, 232, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 800,  6,  9,  126, 1, 2, 426087, 29608.35, 7, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  126, 1, 2, 464043, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 730,  7,  8,  126, 1, 2, 439056, 29608.35, 236, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  126, 1, 2, 439233, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 716,  7,  8,  126, 1, 2, 439526, 29608.35, 24, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 704,  9,  6,  126, 1, 2, 426034, 29608.35, 176, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 741,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 849,  6,  9,  126, 1, 2, 426011, 29608.35, 224, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  49,  5, 12,  126, 1, 2, 464004, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 692,  9,  6,  126, 1, 2, 426167, 29608.35, 31, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  126, 1, 2, 432157, 29608.35, 88, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 860,  5, 10,  126, 1, 2, 395675, 29608.35, 24, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 111,  5, 11,  126, 1, 2, 432041, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 112,  6,  9,  126, 1, 2, 426021, 29608.35, 28, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 743,  9,  6,  126, 1, 2, 426214, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  43,  5, 11,  126, 1, 2, 432233, 29608.35, 52, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 677,  5, 11,  126, 1, 2, 432189, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 872,  6,  9,  126, 1, 2, 426045, 29608.35, 32, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 594,  9,  6,  126, 1, 2, 426014, 29608.35, 236, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 116,  7,  8,  126, 1, 2, 439466, 29608.35, 29, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  126, 1, 2, 395675, 29608.35, 13, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 640,  5, 11,  126, 1, 2, 432137, 29608.35, 112, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 632,  7,  8,  126, 1, 2, 439576, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 747,  6,  9,  126, 1, 2, 426370, 29608.35, 49, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 620,  8,  7,  126, 1, 2, 438992, 29608.35, 103, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  126, 1, 2, 425955, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  126, 1, 2, 395675, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 808,  5, 10,  126, 1, 2, 395675, 29608.35, 32, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 600,  6,  9,  126, 1, 2, 425842, 29608.35, 88, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 910,  5, 12,  126, 1, 2, 463926, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes,  30,  7,  8,  126, 1, 2, 439315, 29608.35, 0, 0.00, 1: 68; 2: 29; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  126, 1, 2, 439303, 29608.35, 37, 0.00, 1: 68; 2: 29; 
