Seed 1656949570
ARCH 1|F_ID 3|LIMIT 3
before: 
2(776)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 793,  7,  8,  110, 1, 2, 439419, 28650.14, 72, 0.00, 1: 84; 2: 13; 
Differentiation_of_T_lymphocytes,  93,  8,  7,  115, 1, 2, 439297, 28650.14, 86, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  27,  5, 11,  115, 1, 2, 432324, 28650.14, 14, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  115, 1, 2, 426236, 28650.14, 14, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 121,  7,  8,  115, 1, 2, 439356, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 903,  6,  9,  115, 1, 2, 426068, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  115, 1, 2, 439367, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 904,  9,  6,  115, 1, 2, 426137, 28650.14, 128, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  22,  7,  8,  115, 1, 2, 439268, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 905,  7,  8,  115, 1, 2, 439484, 28650.14, 64, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 541,  5, 12,  115, 1, 2, 463779, 28650.14, 86, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  115, 1, 2, 426150, 28650.14, 78, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  115, 1, 2, 432232, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  115, 1, 2, 464291, 28650.14, 63, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 655,  5, 11,  115, 1, 2, 432262, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 578,  5, 10,  115, 1, 2, 395675, 28650.14, 171, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  78,  6,  9,  115, 1, 2, 426160, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 542,  9,  6,  115, 1, 2, 426052, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 645,  6,  9,  115, 1, 2, 426057, 28650.14, 86, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 694,  7,  8,  115, 1, 2, 439316, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  83,  5, 12,  115, 1, 2, 464132, 28650.14, 13, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 815,  9,  6,  115, 1, 2, 426161, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  115, 1, 2, 432050, 28650.14, 86, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 587,  7,  8,  115, 1, 2, 439260, 28650.14, 14, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 537,  5, 10,  115, 1, 2, 395675, 28650.14, 71, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  115, 1, 2, 426048, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 657,  5, 11,  115, 1, 2, 432001, 28650.14, 63, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  92,  9,  6,  115, 1, 2, 426238, 28650.14, 62, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 613,  5, 10,  115, 1, 2, 395675, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 161,  7,  8,  115, 1, 2, 439054, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  115, 1, 2, 439444, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 880,  9,  6,  115, 1, 2, 426260, 28650.14, 8, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 480,  5, 11,  115, 1, 2, 432240, 28650.14, 6, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 477,  7,  8,  115, 1, 2, 438560, 28650.14, 86, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  115, 1, 2, 439515, 28650.14, 62, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 682,  5, 12,  115, 1, 2, 464526, 28650.14, 70, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 179,  8,  7,  115, 1, 2, 439121, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 977,  8,  7,  115, 1, 2, 438685, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 617,  8,  7,  115, 1, 2, 438985, 28650.14, 73, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 852,  6,  9,  115, 1, 2, 426128, 28650.14, 62, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  115, 1, 2, 463487, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 970,  5, 12,  115, 1, 2, 463591, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  115, 1, 2, 439288, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 846,  7,  8,  115, 1, 2, 439171, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 194,  5, 12,  115, 1, 2, 464143, 28650.14, 227, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 158,  5, 11,  115, 1, 2, 432123, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  115, 1, 2, 439046, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  115, 1, 2, 463594, 28650.14, 14, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 493,  6,  9,  115, 1, 2, 426078, 28650.14, 32, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes,  17,  9,  6,  115, 1, 2, 426125, 28650.14, 68, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 490,  7,  8,  115, 1, 2, 439209, 28650.14, 70, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  115, 1, 2, 425945, 28650.14, 0, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  115, 1, 2, 426101, 28650.14, 14, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 906,  7,  8,  115, 1, 2, 439438, 28650.14, 171, 0.00, 1: 79; 2: 18; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  116, 1, 2, 395675, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 560,  6,  9,  116, 1, 2, 425934, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 312,  5, 11,  116, 1, 2, 432174, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  116, 1, 2, 432279, 28650.14, 1, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  116, 1, 2, 426064, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 932,  9,  6,  116, 1, 2, 426134, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 325,  6,  9,  116, 1, 2, 426188, 28650.14, 86, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 342,  9,  6,  116, 1, 2, 426042, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 348,  4, 14,  116, 1, 2, 439342, 28650.14, 62, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 719,  6,  9,  116, 1, 2, 425998, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  116, 1, 2, 395675, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 586,  8,  7,  116, 1, 2, 439323, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 728,  6,  9,  116, 1, 2, 426073, 28650.14, 216, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 350,  6,  9,  116, 1, 2, 426111, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  116, 1, 2, 438893, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 355,  8,  7,  116, 1, 2, 439313, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 637,  7,  8,  116, 1, 2, 439489, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 642,  8,  7,  116, 1, 2, 439190, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 340,  7,  8,  116, 1, 2, 439044, 28650.14, 62, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 641,  4, 13,  116, 1, 2, 410748, 28650.14, 63, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 331,  5, 12,  116, 1, 2, 464008, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  116, 1, 2, 438843, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 435,  7,  8,  116, 1, 2, 439183, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  116, 1, 2, 438887, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 507,  8,  7,  116, 1, 2, 439060, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 667,  9,  6,  116, 1, 2, 425940, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  116, 1, 2, 432177, 28650.14, 66, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 428,  5, 10,  116, 1, 2, 395675, 28650.14, 98, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  116, 1, 2, 426075, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  116, 1, 2, 463849, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 920,  8,  7,  116, 1, 2, 439376, 28650.14, 152, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 675,  6,  9,  116, 1, 2, 426178, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 700,  5, 11,  116, 1, 2, 432322, 28650.14, 1, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  116, 1, 2, 426106, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 470,  8,  7,  116, 1, 2, 439103, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 463,  5, 11,  116, 1, 2, 432280, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 444,  5, 12,  116, 1, 2, 464145, 28650.14, 2, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 462,  9,  6,  116, 1, 2, 426103, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  116, 1, 2, 439200, 28650.14, 62, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 691,  9,  6,  116, 1, 2, 425932, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 454,  8,  7,  116, 1, 2, 439237, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 692,  9,  6,  116, 1, 2, 426074, 28650.14, 31, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 394,  9,  6,  116, 1, 2, 425939, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 375,  5, 10,  116, 1, 2, 395675, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  116, 1, 2, 439312, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 553,  5, 10,  116, 1, 2, 395675, 28650.14, 73, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 550,  9,  6,  116, 1, 2, 425994, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 544,  6,  9,  116, 1, 2, 426146, 28650.14, 7, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 385,  5, 10,  116, 1, 2, 395675, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 539,  8,  7,  116, 1, 2, 439490, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  116, 1, 2, 439109, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  116, 1, 2, 426151, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  116, 1, 2, 432163, 28650.14, 82, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 397,  9,  6,  116, 1, 2, 426077, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 400,  7,  8,  116, 1, 2, 439408, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  116, 1, 2, 439279, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  116, 1, 2, 395675, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  116, 1, 2, 463695, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 659,  9,  6,  116, 1, 2, 426110, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 411,  6,  9,  116, 1, 2, 426169, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 662,  7,  8,  116, 1, 2, 439257, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 663,  7,  8,  116, 1, 2, 439279, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 279,  6,  9,  116, 1, 2, 426138, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 752,  8,  7,  116, 1, 2, 439209, 28650.14, 8, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 986,  9,  6,  116, 1, 2, 426086, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 955,  8,  7,  116, 1, 2, 439196, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 270,  7,  8,  116, 1, 2, 439276, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  116, 1, 2, 439325, 28650.14, 96, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 870,  7,  8,  116, 1, 2, 439484, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 205,  8,  7,  116, 1, 2, 439287, 28650.14, 86, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 825,  7,  8,  116, 1, 2, 439345, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  89,  7,  8,  116, 1, 2, 439167, 28650.14, 69, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  38,  7,  8,  116, 1, 2, 439421, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 747,  6,  9,  116, 1, 2, 426210, 28650.14, 49, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  82,  5, 11,  116, 1, 2, 432059, 28650.14, 227, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 855,  5, 11,  116, 1, 2, 432278, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 818,  6,  9,  116, 1, 2, 426113, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  116, 1, 2, 425875, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 819,  9,  6,  116, 1, 2, 426219, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  116, 1, 2, 426105, 28650.14, 86, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 959,  8,  7,  116, 1, 2, 439341, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  116, 1, 2, 426263, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  116, 1, 2, 395675, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 242,  5, 11,  116, 1, 2, 432358, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  116, 1, 2, 439262, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  116, 1, 2, 431842, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  116, 1, 2, 426270, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 854,  8,  7,  116, 1, 2, 439420, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  57,  5, 11,  116, 1, 2, 432130, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  116, 1, 2, 426124, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  116, 1, 2, 395675, 28650.14, 24, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 755,  7,  8,  116, 1, 2, 438732, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  58,  5, 11,  116, 1, 2, 432116, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 778,  6,  9,  116, 1, 2, 426058, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 118,  7,  8,  116, 1, 2, 439206, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  116, 1, 2, 426068, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  116, 1, 2, 439241, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  116, 1, 2, 432175, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  116, 1, 2, 439051, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  116, 1, 2, 426070, 28650.14, 32, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 171,  5, 11,  116, 1, 2, 432290, 28650.14, 108, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  116, 1, 2, 463389, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 170,  5, 11,  116, 1, 2, 432025, 28650.14, 108, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  116, 1, 2, 439318, 28650.14, 171, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  116, 1, 2, 426052, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 946,  6,  9,  116, 1, 2, 425932, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 981,  7,  8,  116, 1, 2, 439142, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 137,  7,  8,  116, 1, 2, 438917, 28650.14, 8, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 138,  7,  8,  116, 1, 2, 439045, 28650.14, 228, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  116, 1, 2, 395675, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 862,  8,  7,  116, 1, 2, 439263, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 795,  9,  6,  116, 1, 2, 426153, 28650.14, 14, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 803,  6,  9,  116, 1, 2, 426219, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  116, 1, 2, 426135, 28650.14, 224, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  116, 1, 2, 463858, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 149,  7,  8,  116, 1, 2, 439230, 28650.14, 86, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes,  68,  5, 12,  116, 1, 2, 463679, 28650.14, 62, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 176,  5, 12,  116, 1, 2, 463966, 28650.14, 48, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  116, 1, 2, 438617, 28650.14, 0, 0.00, 1: 78; 2: 19; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  117, 1, 2, 464071, 28650.14, 32, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 575,  8,  7,  117, 1, 2, 439300, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 799,  9,  6,  117, 1, 2, 426039, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 496,  9,  6,  117, 1, 2, 425716, 28650.14, 4, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 112,  6,  9,  117, 1, 2, 426239, 28650.14, 28, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  54,  6,  9,  117, 1, 2, 426213, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 424,  5, 11,  117, 1, 2, 431541, 28650.14, 32, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 425,  5, 12,  117, 1, 2, 463419, 28650.14, 71, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  117, 1, 2, 395675, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 764,  9,  6,  117, 1, 2, 425759, 28650.14, 1, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 576,  8,  7,  117, 1, 2, 439281, 28650.14, 48, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 775,  9,  6,  117, 1, 2, 426093, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 229,  7,  8,  117, 1, 2, 439504, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  117, 1, 2, 426086, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  117, 1, 2, 438941, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 498,  9,  6,  117, 1, 2, 425963, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  117, 1, 2, 426113, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 650,  4, 14,  117, 1, 2, 439119, 28650.14, 171, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 964,  9,  6,  117, 1, 2, 426082, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  117, 1, 2, 432185, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  117, 1, 2, 426212, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  117, 1, 2, 425799, 28650.14, 64, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 792,  7,  8,  117, 1, 2, 439355, 28650.14, 24, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 182,  5, 10,  117, 1, 2, 395675, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 129,  9,  6,  117, 1, 2, 425858, 28650.14, 8, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 898,  6,  9,  117, 1, 2, 426320, 28650.14, 171, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 458,  4, 13,  117, 1, 2, 410793, 28650.14, 171, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 457,  5, 10,  117, 1, 2, 395675, 28650.14, 62, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 189,  5, 11,  117, 1, 2, 432406, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 469,  5, 10,  117, 1, 2, 395675, 28650.14, 86, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  117, 1, 2, 426372, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes,  53,  8,  7,  117, 1, 2, 439195, 28650.14, 0, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 897,  5, 10,  117, 1, 2, 395675, 28650.14, 64, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 644,  9,  6,  117, 1, 2, 426250, 28650.14, 62, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 124,  6,  9,  117, 1, 2, 426260, 28650.14, 0, 0.00, 1: 77; 2: 20; 
