Seed 1656949570
ARCH 2|F_ID 3|LIMIT 4
before: 
3(951)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 367,  7, 16,  349, 1, 3, 891193, 75721.94, 0, 0.00, 1: 112; 2: 108; 3: 7; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  361, 1, 3, 890968, 75721.94, 0, 0.00, 1: 105; 2: 110; 3: 12; 
EGFR_&_ErbB_Signaling, 790,  7, 16,  361, 1, 3, 891308, 75721.94, 0, 0.00, 1: 106; 2: 108; 3: 13; 
EGFR_&_ErbB_Signaling, 630,  8, 14,  361, 1, 3, 890788, 75721.94, 0, 0.00, 1: 107; 2: 106; 3: 14; 
EGFR_&_ErbB_Signaling,  27, 10, 11,  362, 1, 3, 878967, 75721.94, 120, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 727,  9, 12,  362, 1, 3, 865859, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 412,  7, 17,  362, 1, 3, 940776, 75721.94, 100, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 796,  6, 19,  362, 1, 3, 907512, 75721.94, 85, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 652,  8, 13,  362, 1, 3, 830180, 75721.94, 89, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 321,  7, 16,  362, 1, 3, 891019, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 483,  8, 14,  362, 1, 3, 890917, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 822,  9, 12,  362, 1, 3, 865877, 75721.94, 0, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 966, 11, 10,  362, 1, 3, 879241, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 830,  8, 13,  362, 1, 3, 830180, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 698,  6, 19,  362, 1, 3, 908119, 75721.94, 0, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 654, 10, 11,  362, 1, 3, 879156, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 391,  7, 16,  362, 1, 3, 890971, 75721.94, 0, 0.00, 1: 101; 2: 117; 3: 9; 
EGFR_&_ErbB_Signaling, 133, 12,  9,  362, 1, 3, 865866, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 100, 10, 11,  362, 1, 3, 878967, 75721.94, 26, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 710,  6, 19,  362, 1, 3, 908272, 75721.94, 0, 0.00, 1: 103; 2: 113; 3: 11; 
EGFR_&_ErbB_Signaling, 273,  7, 16,  362, 1, 3, 891124, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling,  41, 11, 10,  362, 1, 3, 879110, 75721.94, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 284,  7, 17,  362, 1, 3, 940701, 75721.94, 24, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 451,  7, 17,  362, 1, 3, 940440, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 842,  7, 17,  362, 1, 3, 940796, 75721.94, 0, 0.00, 1: 105; 2: 109; 3: 13; 
EGFR_&_ErbB_Signaling, 891, 12,  9,  362, 1, 3, 865758, 75721.94, 0, 0.00, 1: 101; 2: 117; 3: 9; 
EGFR_&_ErbB_Signaling, 147,  7, 17,  362, 1, 3, 940585, 75721.94, 0, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 836, 10, 11,  362, 1, 3, 879033, 75721.94, 27, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 276,  7, 16,  362, 1, 3, 891167, 75721.94, 27, 0.00, 1: 105; 2: 109; 3: 13; 
EGFR_&_ErbB_Signaling, 459, 10, 11,  362, 1, 3, 879100, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 904,  9, 12,  362, 1, 3, 865701, 75721.94, 43, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 834,  8, 14,  362, 1, 3, 891060, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 890, 11, 10,  362, 1, 3, 879006, 75721.94, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 295,  7, 16,  362, 1, 3, 890961, 75721.94, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 792,  8, 14,  362, 1, 3, 891026, 75721.94, 34, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 151,  8, 13,  362, 1, 3, 830180, 75721.94, 0, 0.00, 1: 105; 2: 109; 3: 13; 
EGFR_&_ErbB_Signaling, 995,  9, 12,  362, 1, 3, 865866, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 429,  9, 12,  362, 1, 3, 865774, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 262, 12,  9,  362, 1, 3, 865854, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 908, 10, 11,  362, 1, 3, 878985, 75721.94, 49, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  362, 1, 3, 840840, 75721.94, 21, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 369,  6, 20,  362, 1, 3, 947780, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 736, 11, 10,  362, 1, 3, 878991, 75721.94, 32, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 357,  8, 14,  362, 1, 3, 890948, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling,   6, 12,  9,  362, 1, 3, 865755, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling,  75,  6, 20,  362, 1, 3, 947784, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 926,  6, 18,  362, 1, 3, 865896, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling,  77,  7, 15,  362, 1, 3, 840840, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling,   7, 10, 11,  362, 1, 3, 879066, 75721.94, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 670, 11, 10,  362, 1, 3, 878888, 75721.94, 0, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 674,  7, 17,  362, 1, 3, 940662, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 226, 12,  9,  362, 1, 3, 865810, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 539,  8, 13,  362, 1, 3, 830180, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 352,  8, 14,  362, 1, 3, 890953, 75721.94, 20, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 661,  7, 16,  362, 1, 3, 891110, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 205,  7, 16,  362, 1, 3, 891054, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 864, 10, 11,  362, 1, 3, 879035, 75721.94, 40, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling,  79,  8, 14,  362, 1, 3, 891074, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 922,  7, 15,  362, 1, 3, 840840, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling,  83, 12,  9,  362, 1, 3, 865754, 75721.94, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 512,  7, 17,  362, 1, 3, 940601, 75721.94, 24, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling,  20,  7, 17,  362, 1, 3, 940400, 75721.94, 231, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 224,  8, 14,  362, 1, 3, 891063, 75721.94, 16, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 387, 10, 11,  362, 1, 3, 879040, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling,  95,  8, 13,  362, 1, 3, 830180, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 800,  7, 15,  362, 1, 3, 840840, 75721.94, 35, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 123, 11, 10,  362, 1, 3, 879133, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling,   3,  7, 17,  362, 1, 3, 940550, 75721.94, 129, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 131, 11, 10,  362, 1, 3, 879079, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 343, 10, 11,  362, 1, 3, 879146, 75721.94, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 507,  7, 16,  362, 1, 3, 891028, 75721.94, 0, 0.00, 1: 103; 2: 113; 3: 11; 
EGFR_&_ErbB_Signaling, 690, 11, 10,  362, 1, 3, 878905, 75721.94, 0, 0.00, 1: 105; 2: 109; 3: 13; 
EGFR_&_ErbB_Signaling, 974, 12,  9,  362, 1, 3, 865775, 75721.94, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 518,  9, 12,  362, 1, 3, 865898, 75721.94, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 289, 11, 10,  363, 1, 3, 879076, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 608,  7, 16,  363, 1, 3, 890941, 75721.94, 27, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 999,  7, 16,  363, 1, 3, 890963, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 843,  7, 17,  363, 1, 3, 940574, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling,   8,  8, 13,  363, 1, 3, 830180, 75721.94, 144, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 955,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 461,  7, 17,  363, 1, 3, 940721, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 780,  7, 16,  363, 1, 3, 890922, 75721.94, 94, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 419,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 383,  8, 14,  363, 1, 3, 891172, 75721.94, 0, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 119,  7, 16,  363, 1, 3, 890888, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 398,  7, 15,  363, 1, 3, 840840, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 400,  7, 17,  363, 1, 3, 940642, 75721.94, 21, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 401,  7, 17,  363, 1, 3, 940631, 75721.94, 0, 0.00, 1: 111; 2: 96; 3: 20; 
EGFR_&_ErbB_Signaling, 406, 12,  9,  363, 1, 3, 865759, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 323,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 381,  8, 14,  363, 1, 3, 891200, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 784, 11, 10,  363, 1, 3, 879007, 75721.94, 34, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 721, 10, 11,  363, 1, 3, 879116, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 884, 11, 10,  363, 1, 3, 878970, 75721.94, 11, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 744,  9, 12,  363, 1, 3, 865754, 75721.94, 32, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 312,  6, 20,  363, 1, 3, 947323, 75721.94, 19, 0.00, 1: 103; 2: 112; 3: 12; 
EGFR_&_ErbB_Signaling, 638,  7, 17,  363, 1, 3, 940611, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling,  30,  7, 17,  363, 1, 3, 940648, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 307,  7, 17,  363, 1, 3, 940685, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 745,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 435,  7, 17,  363, 1, 3, 940292, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 246,  7, 16,  363, 1, 3, 891083, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 204,  9, 12,  363, 1, 3, 865720, 75721.94, 99, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 154,  7, 15,  363, 1, 3, 840840, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 257,  7, 16,  363, 1, 3, 890939, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 597,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling,  54,  9, 12,  363, 1, 3, 865711, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 210,  7, 15,  363, 1, 3, 840840, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 978,  8, 13,  363, 1, 3, 830180, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 979,  7, 17,  363, 1, 3, 940871, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 506,  7, 16,  363, 1, 3, 891124, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 704,  9, 12,  363, 1, 3, 865781, 75721.94, 31, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 831, 10, 11,  363, 1, 3, 879131, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 840,  9, 12,  363, 1, 3, 865797, 75721.94, 37, 0.00, 1: 101; 2: 116; 3: 10; 
EGFR_&_ErbB_Signaling, 487, 12,  9,  363, 1, 3, 865789, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 593, 11, 10,  363, 1, 3, 879080, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 653, 10, 11,  363, 1, 3, 879022, 75721.94, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 101,  7, 15,  363, 1, 3, 840840, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 495, 12,  9,  363, 1, 3, 865576, 75721.94, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 915, 10, 11,  363, 1, 3, 879008, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 260, 11, 10,  363, 1, 3, 879053, 75721.94, 21, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 534, 12,  9,  363, 1, 3, 865762, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling,  51,  8, 14,  363, 1, 3, 891154, 75721.94, 0, 0.00, 1: 102; 2: 114; 3: 11; 
EGFR_&_ErbB_Signaling, 802,  7, 16,  363, 1, 3, 891123, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling,  42, 11, 10,  363, 1, 3, 879153, 75721.94, 0, 0.00, 1: 103; 2: 112; 3: 12; 
EGFR_&_ErbB_Signaling,  85,  6, 19,  363, 1, 3, 907986, 75721.94, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 805, 10, 11,  363, 1, 3, 879075, 75721.94, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 598,  8, 14,  363, 1, 3, 891051, 75721.94, 0, 0.00, 1: 103; 2: 112; 3: 12; 
EGFR_&_ErbB_Signaling, 546,  7, 16,  363, 1, 3, 891177, 75721.94, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 150,  9, 12,  363, 1, 3, 865750, 75721.94, 0, 0.00, 1: 103; 2: 112; 3: 12; 
EGFR_&_ErbB_Signaling, 268,  6, 20,  363, 1, 3, 947713, 75721.94, 21, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 365, 11, 10,  364, 1, 3, 879085, 75721.94, 0, 0.00, 1: 100; 2: 117; 3: 10; 
EGFR_&_ErbB_Signaling, 769,  7, 15,  364, 1, 3, 840840, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 695,  7, 16,  364, 1, 3, 890871, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 388,  7, 16,  364, 1, 3, 891059, 75721.94, 9, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 579,  7, 16,  364, 1, 3, 891048, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling,   0,  7, 16,  364, 1, 3, 891044, 75721.94, 144, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 622, 11, 10,  364, 1, 3, 879099, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 669,  6, 18,  364, 1, 3, 865795, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 693,  8, 13,  364, 1, 3, 830180, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 821,  7, 16,  364, 1, 3, 890981, 75721.94, 0, 0.00, 1: 100; 2: 117; 3: 10; 
EGFR_&_ErbB_Signaling, 551,  7, 17,  364, 1, 3, 940271, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 691,  9, 12,  364, 1, 3, 865815, 75721.94, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 580,  8, 13,  364, 1, 3, 830180, 75721.94, 89, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 682,  9, 12,  364, 1, 3, 865793, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 863, 11, 10,  364, 1, 3, 879166, 75721.94, 0, 0.00, 1: 102; 2: 113; 3: 12; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  364, 1, 3, 891130, 75721.94, 35, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 486,  9, 12,  364, 1, 3, 865838, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 664, 12,  9,  364, 1, 3, 865746, 75721.94, 30, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 614,  7, 17,  364, 1, 3, 940485, 75721.94, 0, 0.00, 1: 101; 2: 115; 3: 11; 
EGFR_&_ErbB_Signaling, 450,  6, 20,  364, 1, 3, 947863, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 714,  6, 20,  364, 1, 3, 947119, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 709,  7, 15,  364, 1, 3, 840840, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 571,  6, 20,  364, 1, 3, 947632, 75721.94, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 604,  8, 13,  364, 1, 3, 830180, 75721.94, 100, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 602,  6, 20,  364, 1, 3, 947503, 75721.94, 0, 0.00, 1: 110; 2: 97; 3: 20; 
EGFR_&_ErbB_Signaling, 609,  7, 15,  364, 1, 3, 840840, 75721.94, 0, 0.00, 1: 110; 2: 97; 3: 20; 
EGFR_&_ErbB_Signaling, 707, 12,  9,  364, 1, 3, 865779, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 644,  7, 15,  364, 1, 3, 840840, 75721.94, 71, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 722,  6, 19,  364, 1, 3, 908390, 75721.94, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 431,  7, 15,  364, 1, 3, 840840, 75721.94, 0, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 851,  6, 20,  364, 1, 3, 947369, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 465,  7, 17,  364, 1, 3, 940658, 75721.94, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 390, 12,  9,  364, 1, 3, 865874, 75721.94, 0, 0.00, 1: 99; 2: 119; 3: 9; 
EGFR_&_ErbB_Signaling, 422, 12,  9,  364, 1, 3, 865753, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 645,  7, 15,  364, 1, 3, 840840, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 646,  6, 20,  364, 1, 3, 947816, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 617,  6, 19,  364, 1, 3, 908004, 75721.94, 0, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 477,  6, 20,  364, 1, 3, 947674, 75721.94, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 730, 10, 11,  364, 1, 3, 879035, 75721.94, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 647,  8, 13,  364, 1, 3, 830180, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  364, 1, 3, 840840, 75721.94, 21, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 731, 12,  9,  364, 1, 3, 865827, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 763,  6, 19,  364, 1, 3, 908247, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 404,  8, 13,  364, 1, 3, 830180, 75721.94, 103, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 493,  9, 12,  364, 1, 3, 865728, 75721.94, 0, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 696,  8, 14,  364, 1, 3, 891098, 75721.94, 31, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 993, 12,  9,  364, 1, 3, 865851, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 143,  7, 16,  364, 1, 3, 891073, 75721.94, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 304, 11, 10,  364, 1, 3, 879011, 75721.94, 19, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 145, 12,  9,  364, 1, 3, 865711, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 149, 10, 11,  364, 1, 3, 879048, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 215,  8, 14,  364, 1, 3, 891030, 75721.94, 0, 0.00, 1: 102; 2: 113; 3: 12; 
EGFR_&_ErbB_Signaling, 162,  7, 16,  364, 1, 3, 891231, 75721.94, 0, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 164,  9, 12,  364, 1, 3, 865732, 75721.94, 18, 0.00, 1: 101; 2: 115; 3: 11; 
EGFR_&_ErbB_Signaling, 176,  9, 12,  364, 1, 3, 865909, 75721.94, 11, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 992,  6, 18,  364, 1, 3, 865801, 75721.94, 50, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling,  12,  8, 14,  364, 1, 3, 891132, 75721.94, 25, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 181, 11, 10,  364, 1, 3, 879076, 75721.94, 0, 0.00, 1: 101; 2: 115; 3: 11; 
EGFR_&_ErbB_Signaling, 333, 10, 11,  364, 1, 3, 879103, 75721.94, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 324,  6, 19,  364, 1, 3, 908083, 75721.94, 27, 0.00, 1: 107; 2: 103; 3: 17; 
