Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
82(513)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 545,  9,  9,  134, 1, 2, 639361, 43280.14, 0, 0.00, 1: 78; 2: 28; 
Glucose_Repression_Signaling_2009, 157, 11,  7,  137, 1, 2, 613276, 43280.14, 85, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 381, 10,  8,  137, 1, 2, 634323, 43280.14, 0, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 962,  7, 12,  137, 1, 2, 658632, 43280.14, 206, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 126,  7, 11,  137, 1, 2, 613211, 43280.14, 0, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 659,  9,  9,  137, 1, 2, 639224, 43280.14, 233, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 389,  7, 12,  137, 1, 2, 659093, 43280.14, 0, 0.00, 1: 75; 2: 31; 
Glucose_Repression_Signaling_2009, 923, 10,  8,  138, 1, 2, 634123, 43280.14, 233, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 482, 10,  8,  138, 1, 2, 634134, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 277,  6, 14,  138, 1, 2, 658580, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 436,  7, 12,  138, 1, 2, 658965, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 247,  8, 10,  138, 1, 2, 634069, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 468,  7, 12,  138, 1, 2, 658306, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 941,  8, 10,  138, 1, 2, 634160, 43280.14, 32, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 336,  7, 11,  138, 1, 2, 612987, 43280.14, 16, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 426, 10,  8,  138, 1, 2, 634268, 43280.14, 65, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 455, 10,  8,  138, 1, 2, 634019, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 449,  8, 10,  138, 1, 2, 634271, 43280.14, 221, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 371,  9,  9,  138, 1, 2, 638902, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 370, 11,  7,  138, 1, 2, 613107, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 373,  7, 11,  138, 1, 2, 613210, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 984,  9,  9,  138, 1, 2, 639078, 43280.14, 200, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 442,  8, 10,  138, 1, 2, 633746, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 978,  9,  9,  138, 1, 2, 639342, 43280.14, 206, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 274,  6, 13,  138, 1, 2, 619733, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 945,  8, 10,  138, 1, 2, 633322, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 314, 11,  7,  138, 1, 2, 613103, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 991,  7, 11,  138, 1, 2, 613234, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 366,  7, 11,  138, 1, 2, 612903, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 319,  9,  9,  138, 1, 2, 638985, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 463, 11,  7,  138, 1, 2, 613156, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 471,  6, 13,  138, 1, 2, 619478, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 291,  6, 13,  138, 1, 2, 619645, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 997,  9,  9,  138, 1, 2, 638660, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 644,  9,  9,  138, 1, 2, 638957, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 575,  7, 11,  138, 1, 2, 613111, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 578, 10,  8,  138, 1, 2, 634020, 43280.14, 205, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 590, 10,  8,  138, 1, 2, 634414, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 765,  6, 14,  138, 1, 2, 658614, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 594, 10,  8,  138, 1, 2, 633979, 43280.14, 205, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 596,  8, 10,  138, 1, 2, 634041, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  138, 1, 2, 619364, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 756,  6, 13,  138, 1, 2, 619659, 43280.14, 60, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009,  43,  7, 12,  138, 1, 2, 658390, 43280.14, 82, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 116,  8, 10,  138, 1, 2, 634246, 43280.14, 29, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 622,  8, 10,  138, 1, 2, 634080, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 627,  8, 10,  138, 1, 2, 634009, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 118, 11,  7,  138, 1, 2, 613221, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 635, 10,  8,  138, 1, 2, 633959, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 776, 10,  8,  138, 1, 2, 634331, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009,  55,  6, 13,  138, 1, 2, 619441, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 660,  8, 10,  138, 1, 2, 633944, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 738,  7, 11,  138, 1, 2, 613218, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 735,  7, 11,  138, 1, 2, 613185, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 691,  8, 10,  138, 1, 2, 634310, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 692,  7, 12,  138, 1, 2, 658464, 43280.14, 19, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 728,  7, 11,  138, 1, 2, 613215, 43280.14, 200, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 700, 11,  7,  138, 1, 2, 613167, 43280.14, 1, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009,  51,  8, 10,  138, 1, 2, 634124, 43280.14, 233, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 135, 11,  7,  138, 1, 2, 613200, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 899,  7, 11,  138, 1, 2, 613297, 43280.14, 233, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 129,  8, 10,  138, 1, 2, 634145, 43280.14, 14, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 719, 11,  7,  138, 1, 2, 613186, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 103, 10,  8,  138, 1, 2, 634257, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 861, 10,  8,  138, 1, 2, 633951, 43280.14, 85, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 849, 11,  7,  138, 1, 2, 613120, 43280.14, 224, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009,  71,  6, 13,  138, 1, 2, 619568, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 513, 10,  8,  138, 1, 2, 634152, 43280.14, 223, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 514, 10,  8,  138, 1, 2, 633855, 43280.14, 205, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 840, 10,  8,  138, 1, 2, 634192, 43280.14, 48, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 223,  7, 11,  138, 1, 2, 613355, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 533,  8, 10,  138, 1, 2, 634040, 43280.14, 85, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009,  78,  8, 10,  138, 1, 2, 633800, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 813,  7, 11,  138, 1, 2, 613275, 43280.14, 32, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 547,  6, 14,  138, 1, 2, 658741, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 800,  9,  9,  138, 1, 2, 638841, 43280.14, 6, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 925,  6, 13,  138, 1, 2, 619778, 43280.14, 85, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 196, 11,  7,  138, 1, 2, 613318, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 919, 11,  7,  138, 1, 2, 613322, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 867,  7, 11,  138, 1, 2, 613305, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 796,  6, 13,  138, 1, 2, 619539, 43280.14, 250, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 205, 10,  8,  138, 1, 2, 633995, 43280.14, 85, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 554,  9,  9,  138, 1, 2, 639135, 43280.14, 65, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 791,  6, 14,  138, 1, 2, 658479, 43280.14, 0, 0.00, 1: 74; 2: 32; 
Glucose_Repression_Signaling_2009, 746,  7, 12,  139, 1, 2, 658961, 43280.14, 65, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 824, 10,  8,  139, 1, 2, 634028, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 349,  6, 13,  139, 1, 2, 619443, 43280.14, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 819, 11,  7,  139, 1, 2, 613181, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 814,  7, 12,  139, 1, 2, 658628, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 500, 11,  7,  139, 1, 2, 613272, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 848,  6, 14,  139, 1, 2, 658829, 43280.14, 48, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 766,  7, 11,  139, 1, 2, 613417, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 994,  8, 10,  139, 1, 2, 633939, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 775, 11,  7,  139, 1, 2, 612948, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 724, 11,  7,  139, 1, 2, 613120, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 648,  9,  9,  139, 1, 2, 638921, 43280.14, 112, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 552,  9,  9,  139, 1, 2, 638719, 43280.14, 32, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 507,  8, 10,  139, 1, 2, 634244, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 509,  6, 13,  139, 1, 2, 619388, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 942, 10,  8,  139, 1, 2, 634021, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 519,  6, 14,  139, 1, 2, 658668, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 481,  9,  9,  139, 1, 2, 639603, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 478, 11,  7,  139, 1, 2, 613173, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 477,  6, 14,  139, 1, 2, 658832, 43280.14, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 540,  8, 10,  139, 1, 2, 634182, 43280.14, 250, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 937,  5, 16,  139, 1, 2, 634320, 43280.14, 71, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 470,  8, 10,  139, 1, 2, 633800, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 927,  9,  9,  139, 1, 2, 639333, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 464, 11,  7,  139, 1, 2, 613218, 43280.14, 64, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 947,  7, 11,  139, 1, 2, 613345, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 550,  6, 13,  139, 1, 2, 619581, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 459,  9,  9,  139, 1, 2, 639109, 43280.14, 232, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 976,  8, 10,  139, 1, 2, 634297, 43280.14, 176, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 453, 10,  8,  139, 1, 2, 634374, 43280.14, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 916,  9,  9,  139, 1, 2, 639284, 43280.14, 250, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 589,  8, 10,  139, 1, 2, 634260, 43280.14, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 591,  7, 12,  139, 1, 2, 658892, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 441,  8, 10,  139, 1, 2, 634171, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 600,  9,  9,  139, 1, 2, 639326, 43280.14, 72, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 614,  6, 13,  139, 1, 2, 619596, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 434, 10,  8,  139, 1, 2, 634132, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 630,  8, 10,  139, 1, 2, 634006, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 493, 10,  8,  139, 1, 2, 634082, 43280.14, 49, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 423, 11,  7,  139, 1, 2, 613231, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 677,  7, 11,  139, 1, 2, 612897, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 685,  7, 12,  139, 1, 2, 658707, 43280.14, 32, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 696,  7, 12,  139, 1, 2, 658833, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 716, 11,  7,  139, 1, 2, 613110, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 265,  9,  9,  139, 1, 2, 639324, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 309,  7, 11,  139, 1, 2, 613217, 43280.14, 255, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  17,  9,  9,  139, 1, 2, 639099, 43280.14, 247, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  20,  6, 13,  139, 1, 2, 619527, 43280.14, 250, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  22,  7, 11,  139, 1, 2, 613253, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  26,  9,  9,  139, 1, 2, 638813, 43280.14, 206, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 304,  6, 14,  139, 1, 2, 658933, 43280.14, 8, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 290, 10,  8,  139, 1, 2, 634149, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  56,  6, 13,  139, 1, 2, 619689, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  63, 11,  7,  139, 1, 2, 613237, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  66,  9,  9,  139, 1, 2, 639403, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 278,  6, 13,  139, 1, 2, 619520, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  81,  9,  9,  139, 1, 2, 639211, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 161,  8, 10,  139, 1, 2, 634031, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  91, 11,  7,  139, 1, 2, 613297, 43280.14, 233, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 203,  7, 12,  139, 1, 2, 657936, 43280.14, 232, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 235, 10,  8,  139, 1, 2, 634069, 43280.14, 116, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 107,  6, 13,  139, 1, 2, 619619, 43280.14, 83, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 151,  9,  9,  139, 1, 2, 639360, 43280.14, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 133, 11,  7,  139, 1, 2, 613214, 43280.14, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 218, 11,  7,  139, 1, 2, 613193, 43280.14, 206, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 217,  7, 11,  139, 1, 2, 613177, 43280.14, 248, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 328, 11,  7,  139, 1, 2, 613249, 43280.14, 16, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,   4, 10,  8,  139, 1, 2, 633979, 43280.14, 212, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 898,  8, 10,  140, 1, 2, 633924, 43280.14, 206, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 192,  6, 13,  140, 1, 2, 619553, 43280.14, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 804, 11,  7,  140, 1, 2, 613268, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  48,  7, 12,  140, 1, 2, 658812, 43280.14, 128, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 416,  6, 14,  140, 1, 2, 658892, 43280.14, 7, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 479,  6, 13,  140, 1, 2, 619671, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 245,  7, 12,  140, 1, 2, 658743, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  47,  7, 11,  140, 1, 2, 613076, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 241,  6, 14,  140, 1, 2, 658570, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 789,  9,  9,  140, 1, 2, 638974, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 586,  9,  9,  140, 1, 2, 639117, 43280.14, 205, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 499, 11,  7,  140, 1, 2, 613087, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 917, 11,  7,  140, 1, 2, 613140, 43280.14, 85, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 737, 10,  8,  140, 1, 2, 633980, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 538, 10,  8,  140, 1, 2, 634120, 43280.14, 206, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 346,  6, 13,  140, 1, 2, 619638, 43280.14, 206, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 472,  7, 11,  140, 1, 2, 613272, 43280.14, 200, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 340, 11,  7,  140, 1, 2, 612974, 43280.14, 250, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 628,  8, 10,  140, 1, 2, 634181, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 645, 11,  7,  140, 1, 2, 612994, 43280.14, 85, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 465, 11,  7,  140, 1, 2, 613330, 43280.14, 221, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 254,  7, 11,  140, 1, 2, 613098, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 273,  7, 12,  140, 1, 2, 658938, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 565,  6, 13,  140, 1, 2, 619502, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 443,  6, 14,  140, 1, 2, 658732, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 159, 11,  7,  140, 1, 2, 613239, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 858,  7, 11,  140, 1, 2, 613179, 43280.14, 206, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 992,  6, 14,  140, 1, 2, 658884, 43280.14, 6, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  140, 1, 2, 619482, 43280.14, 255, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 199,  7, 12,  140, 1, 2, 658616, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 699, 10,  8,  140, 1, 2, 634001, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  13,  6, 14,  140, 1, 2, 658628, 43280.14, 127, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 377, 11,  7,  140, 1, 2, 613180, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 376, 11,  7,  140, 1, 2, 613295, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 188, 11,  7,  140, 1, 2, 613224, 43280.14, 250, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  16, 11,  7,  140, 1, 2, 613206, 43280.14, 208, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 955,  6, 13,  140, 1, 2, 619550, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 703,  8, 10,  140, 1, 2, 634075, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 593,  7, 12,  140, 1, 2, 657972, 43280.14, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 969, 11,  7,  140, 1, 2, 613286, 43280.14, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 130, 11,  7,  140, 1, 2, 613277, 43280.14, 243, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 672,  8, 10,  140, 1, 2, 634093, 43280.14, 6, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 979, 11,  7,  140, 1, 2, 613059, 43280.14, 233, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 971,  6, 13,  140, 1, 2, 619605, 43280.14, 233, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 695,  8, 10,  140, 1, 2, 633929, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 690,  6, 14,  140, 1, 2, 658477, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 973,  5, 15,  140, 1, 2, 596377, 43280.14, 85, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 943, 10,  8,  140, 1, 2, 633965, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 128,  6, 14,  140, 1, 2, 659016, 43280.14, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 334,  6, 13,  140, 1, 2, 619516, 43280.14, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  90,  7, 12,  141, 1, 2, 657921, 43280.14, 206, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 168,  7, 11,  141, 1, 2, 613191, 43280.14, 32, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 284, 11,  7,  141, 1, 2, 613062, 43280.14, 250, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 559,  9,  9,  141, 1, 2, 639556, 43280.14, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009,  57,  5, 16,  141, 1, 2, 634099, 43280.14, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009,  18,  9,  9,  141, 1, 2, 639290, 43280.14, 206, 0.00, 1: 71; 2: 35; 
