Seed 1656949570
ARCH 2|F_ID 1|LIMIT 4
before: 
3(647)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 513,  8, 14,  350, 1, 3, 891013, 22578.03, 0, 0.00, 1: 120; 2: 91; 3: 16; 
EGFR_&_ErbB_Signaling, 692,  9, 12,  361, 1, 3, 865720, 22578.03, 24, 0.00, 1: 113; 2: 94; 3: 20; 
EGFR_&_ErbB_Signaling, 657, 10, 11,  361, 1, 3, 879044, 22578.03, 0, 0.00, 1: 111; 2: 98; 3: 18; 
EGFR_&_ErbB_Signaling, 148,  8, 13,  361, 1, 3, 830180, 22578.03, 26, 0.00, 1: 107; 2: 106; 3: 14; 
EGFR_&_ErbB_Signaling, 863, 11, 10,  361, 1, 3, 879180, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 17; 
EGFR_&_ErbB_Signaling, 172,  8, 13,  361, 1, 3, 830180, 22578.03, 3, 0.00, 1: 108; 2: 104; 3: 15; 
EGFR_&_ErbB_Signaling, 320,  7, 15,  361, 1, 3, 840840, 22578.03, 20, 0.00, 1: 108; 2: 104; 3: 15; 
EGFR_&_ErbB_Signaling, 655,  7, 17,  361, 1, 3, 940199, 22578.03, 0, 0.00, 1: 109; 2: 102; 3: 16; 
EGFR_&_ErbB_Signaling, 661,  7, 16,  361, 1, 3, 891075, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 17; 
EGFR_&_ErbB_Signaling, 864, 10, 11,  361, 1, 3, 879009, 22578.03, 40, 0.00, 1: 107; 2: 106; 3: 14; 
EGFR_&_ErbB_Signaling, 599,  7, 17,  361, 1, 3, 940764, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 17; 
EGFR_&_ErbB_Signaling, 529,  8, 14,  361, 1, 3, 891185, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 17; 
EGFR_&_ErbB_Signaling,  44,  7, 15,  362, 1, 3, 840840, 22578.03, 23, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 271,  7, 17,  362, 1, 3, 940677, 22578.03, 0, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling,  80,  6, 19,  362, 1, 3, 908266, 22578.03, 6, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling,  69,  7, 16,  362, 1, 3, 891014, 22578.03, 0, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 862,  7, 16,  362, 1, 3, 891021, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling,  24, 12,  9,  362, 1, 3, 865685, 22578.03, 64, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 883,  7, 16,  362, 1, 3, 891025, 22578.03, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling,  79,  8, 14,  362, 1, 3, 890882, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 507,  7, 16,  362, 1, 3, 891124, 22578.03, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 626, 12,  9,  362, 1, 3, 865743, 22578.03, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 751,  7, 16,  362, 1, 3, 891195, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 409,  9, 12,  362, 1, 3, 865747, 22578.03, 0, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 574, 10, 11,  362, 1, 3, 878909, 22578.03, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 268,  6, 20,  362, 1, 3, 947776, 22578.03, 21, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 905,  6, 20,  362, 1, 3, 947724, 22578.03, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 137, 10, 11,  362, 1, 3, 879132, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 940,  7, 17,  362, 1, 3, 940741, 22578.03, 13, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 269,  8, 14,  362, 1, 3, 890889, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling,  43,  8, 14,  362, 1, 3, 891129, 22578.03, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 181, 11, 10,  362, 1, 3, 879081, 22578.03, 0, 0.00, 1: 105; 2: 109; 3: 13; 
EGFR_&_ErbB_Signaling, 820, 10, 11,  362, 1, 3, 879072, 22578.03, 95, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 917,  6, 19,  362, 1, 3, 908351, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 585, 10, 11,  362, 1, 3, 878912, 22578.03, 0, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 427,  8, 14,  362, 1, 3, 891004, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 921,  7, 17,  362, 1, 3, 940564, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling,  93,  7, 16,  362, 1, 3, 890790, 22578.03, 0, 0.00, 1: 113; 2: 93; 3: 21; 
EGFR_&_ErbB_Signaling, 790,  7, 16,  362, 1, 3, 891019, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 204,  9, 12,  362, 1, 3, 865820, 22578.03, 99, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 191,  9, 12,  362, 1, 3, 865788, 22578.03, 0, 0.00, 1: 104; 2: 111; 3: 12; 
EGFR_&_ErbB_Signaling, 870, 10, 11,  362, 1, 3, 878906, 22578.03, 0, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 726,  7, 16,  362, 1, 3, 890885, 22578.03, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 784, 11, 10,  362, 1, 3, 879049, 22578.03, 34, 0.00, 1: 111; 2: 97; 3: 19; 
EGFR_&_ErbB_Signaling, 465,  7, 17,  362, 1, 3, 940774, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 498,  9, 12,  362, 1, 3, 865859, 22578.03, 0, 0.00, 1: 110; 2: 99; 3: 18; 
EGFR_&_ErbB_Signaling, 438,  7, 17,  362, 1, 3, 940308, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 15; 
EGFR_&_ErbB_Signaling, 214, 10, 11,  362, 1, 3, 879079, 22578.03, 0, 0.00, 1: 102; 2: 115; 3: 10; 
EGFR_&_ErbB_Signaling, 949,  6, 19,  362, 1, 3, 908221, 22578.03, 0, 0.00, 1: 113; 2: 93; 3: 21; 
EGFR_&_ErbB_Signaling,  30,  7, 17,  362, 1, 3, 940624, 22578.03, 0, 0.00, 1: 109; 2: 101; 3: 17; 
EGFR_&_ErbB_Signaling, 298, 12,  9,  363, 1, 3, 865857, 22578.03, 0, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 889,  8, 14,  363, 1, 3, 891162, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 855,  6, 20,  363, 1, 3, 947810, 22578.03, 0, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 734,  6, 20,  363, 1, 3, 947703, 22578.03, 0, 0.00, 1: 105; 2: 108; 3: 14; 
EGFR_&_ErbB_Signaling, 100, 10, 11,  363, 1, 3, 879043, 22578.03, 26, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 336, 10, 11,  363, 1, 3, 878936, 22578.03, 20, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 733, 11, 10,  363, 1, 3, 878916, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 296,  6, 18,  363, 1, 3, 865820, 22578.03, 19, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 865,  8, 13,  363, 1, 3, 830180, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 313, 10, 11,  363, 1, 3, 878970, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 301, 10, 11,  363, 1, 3, 878946, 22578.03, 0, 0.00, 1: 102; 2: 114; 3: 11; 
EGFR_&_ErbB_Signaling, 595,  9, 12,  363, 1, 3, 865784, 22578.03, 0, 0.00, 1: 111; 2: 96; 3: 20; 
EGFR_&_ErbB_Signaling, 999,  7, 16,  363, 1, 3, 891102, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 847,  9, 12,  363, 1, 3, 865832, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 304, 11, 10,  363, 1, 3, 879056, 22578.03, 19, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 611,  6, 20,  363, 1, 3, 947720, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 747,  7, 15,  363, 1, 3, 840840, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 590, 11, 10,  363, 1, 3, 879261, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 612, 10, 11,  363, 1, 3, 879020, 22578.03, 35, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 581,  7, 16,  363, 1, 3, 891184, 22578.03, 0, 0.00, 1: 111; 2: 96; 3: 20; 
EGFR_&_ErbB_Signaling, 460,  6, 19,  363, 1, 3, 908266, 22578.03, 89, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 671, 12,  9,  363, 1, 3, 865808, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 683,  6, 19,  363, 1, 3, 908252, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 156,  7, 16,  363, 1, 3, 891272, 22578.03, 74, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 552,  8, 13,  363, 1, 3, 830180, 22578.03, 25, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 205,  7, 16,  363, 1, 3, 891058, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 641,  7, 16,  363, 1, 3, 890999, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 503, 10, 11,  363, 1, 3, 879069, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 497,  7, 16,  363, 1, 3, 891033, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 197,  6, 18,  363, 1, 3, 865821, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 455,  8, 14,  363, 1, 3, 891188, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 211,  8, 13,  363, 1, 3, 830180, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 187,  6, 20,  363, 1, 3, 947852, 22578.03, 0, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 539,  8, 13,  363, 1, 3, 830180, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 473, 10, 11,  363, 1, 3, 879026, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 998, 12,  9,  363, 1, 3, 865792, 22578.03, 0, 0.00, 1: 111; 2: 96; 3: 20; 
EGFR_&_ErbB_Signaling,  56, 10, 11,  363, 1, 3, 879066, 22578.03, 5, 0.00, 1: 101; 2: 116; 3: 10; 
EGFR_&_ErbB_Signaling, 771,  7, 15,  363, 1, 3, 840840, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 495, 12,  9,  363, 1, 3, 865753, 22578.03, 0, 0.00, 1: 109; 2: 100; 3: 18; 
EGFR_&_ErbB_Signaling, 177,  8, 14,  363, 1, 3, 891007, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 481, 12,  9,  363, 1, 3, 865769, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 664, 12,  9,  363, 1, 3, 865873, 22578.03, 30, 0.00, 1: 104; 2: 110; 3: 13; 
EGFR_&_ErbB_Signaling, 255, 11, 10,  363, 1, 3, 878994, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 519,  6, 20,  363, 1, 3, 947978, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 945, 11, 10,  363, 1, 3, 878987, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling, 892,  7, 17,  363, 1, 3, 940659, 22578.03, 0, 0.00, 1: 111; 2: 96; 3: 20; 
EGFR_&_ErbB_Signaling, 625,  8, 14,  363, 1, 3, 891064, 22578.03, 0, 0.00, 1: 103; 2: 112; 3: 12; 
EGFR_&_ErbB_Signaling, 145, 12,  9,  363, 1, 3, 865962, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling, 893, 12,  9,  363, 1, 3, 865791, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 246,  7, 16,  363, 1, 3, 891160, 22578.03, 0, 0.00, 1: 102; 2: 114; 3: 11; 
EGFR_&_ErbB_Signaling, 665, 11, 10,  363, 1, 3, 878964, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 19; 
EGFR_&_ErbB_Signaling,  78,  6, 18,  363, 1, 3, 865730, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling,  42, 11, 10,  363, 1, 3, 879137, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 15; 
EGFR_&_ErbB_Signaling, 707, 12,  9,  363, 1, 3, 865839, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 16; 
EGFR_&_ErbB_Signaling,  10,  7, 17,  363, 1, 3, 940302, 22578.03, 52, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 511, 10, 11,  363, 1, 3, 879121, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 756,  8, 13,  363, 1, 3, 830180, 22578.03, 67, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 226, 12,  9,  363, 1, 3, 865859, 22578.03, 0, 0.00, 1: 112; 2: 94; 3: 21; 
EGFR_&_ErbB_Signaling, 224,  8, 14,  363, 1, 3, 890903, 22578.03, 16, 0.00, 1: 108; 2: 102; 3: 17; 
EGFR_&_ErbB_Signaling, 773,  8, 14,  364, 1, 3, 891051, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 325,  6, 18,  364, 1, 3, 865772, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 328,  8, 13,  364, 1, 3, 830180, 22578.03, 20, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 520,  7, 17,  364, 1, 3, 940855, 22578.03, 25, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 767,  6, 20,  364, 1, 3, 947563, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 494,  8, 14,  364, 1, 3, 891133, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 719,  7, 15,  364, 1, 3, 840840, 22578.03, 0, 0.00, 1: 110; 2: 97; 3: 20; 
EGFR_&_ErbB_Signaling, 741,  6, 19,  364, 1, 3, 908258, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 742, 11, 10,  364, 1, 3, 879086, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling,   3,  7, 17,  364, 1, 3, 940589, 22578.03, 196, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 854,  6, 19,  364, 1, 3, 908073, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 383,  8, 14,  364, 1, 3, 891037, 22578.03, 0, 0.00, 1: 110; 2: 97; 3: 20; 
EGFR_&_ErbB_Signaling, 353, 12,  9,  364, 1, 3, 865867, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 445,  9, 12,  364, 1, 3, 865827, 22578.03, 0, 0.00, 1: 104; 2: 109; 3: 14; 
EGFR_&_ErbB_Signaling, 443,  9, 12,  364, 1, 3, 865809, 22578.03, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 962,  9, 12,  364, 1, 3, 865870, 22578.03, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling,  23,  6, 19,  364, 1, 3, 908381, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 19; 
EGFR_&_ErbB_Signaling, 376,  8, 13,  364, 1, 3, 830180, 22578.03, 21, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 830,  8, 13,  364, 1, 3, 830180, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 575,  6, 19,  364, 1, 3, 908408, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 379,  8, 13,  364, 1, 3, 830180, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 384,  8, 14,  364, 1, 3, 891170, 22578.03, 21, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 314,  7, 15,  364, 1, 3, 840840, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 16; 
EGFR_&_ErbB_Signaling, 278, 12,  9,  364, 1, 3, 865855, 22578.03, 0, 0.00, 1: 103; 2: 111; 3: 13; 
EGFR_&_ErbB_Signaling, 885, 12,  9,  364, 1, 3, 865851, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 249,  9, 12,  364, 1, 3, 865747, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 242,  8, 14,  364, 1, 3, 891006, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 911,  8, 13,  364, 1, 3, 830180, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 18; 
EGFR_&_ErbB_Signaling, 606, 11, 10,  364, 1, 3, 879077, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 937,  8, 14,  364, 1, 3, 891038, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 943, 11, 10,  364, 1, 3, 878959, 22578.03, 0, 0.00, 1: 107; 2: 103; 3: 17; 
EGFR_&_ErbB_Signaling, 938,  7, 15,  364, 1, 3, 840840, 22578.03, 0, 0.00, 1: 105; 2: 107; 3: 15; 
EGFR_&_ErbB_Signaling, 119,  7, 16,  365, 1, 3, 891113, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 700, 10, 11,  365, 1, 3, 878953, 22578.03, 55, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 807, 12,  9,  365, 1, 3, 865850, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 20; 
EGFR_&_ErbB_Signaling, 431,  7, 15,  365, 1, 3, 840840, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 969,  7, 17,  365, 1, 3, 940311, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 634, 10, 11,  365, 1, 3, 879040, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 811,  9, 12,  365, 1, 3, 865782, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 228,  9, 12,  365, 1, 3, 865786, 22578.03, 27, 0.00, 1: 105; 2: 106; 3: 16; 
EGFR_&_ErbB_Signaling, 412,  7, 17,  365, 1, 3, 940739, 22578.03, 100, 0.00, 1: 110; 2: 96; 3: 21; 
EGFR_&_ErbB_Signaling, 900,  7, 17,  365, 1, 3, 940455, 22578.03, 32, 0.00, 1: 102; 2: 112; 3: 13; 
EGFR_&_ErbB_Signaling, 434,  7, 16,  365, 1, 3, 891143, 22578.03, 0, 0.00, 1: 103; 2: 110; 3: 14; 
EGFR_&_ErbB_Signaling, 970,  7, 15,  365, 1, 3, 840840, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 108,  7, 15,  365, 1, 3, 840840, 22578.03, 31, 0.00, 1: 105; 2: 106; 3: 16; 
EGFR_&_ErbB_Signaling, 259,  6, 20,  365, 1, 3, 947825, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 106,  7, 15,  365, 1, 3, 840840, 22578.03, 0, 0.00, 1: 105; 2: 106; 3: 16; 
EGFR_&_ErbB_Signaling, 274,  6, 19,  365, 1, 3, 907936, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling,  86,  9, 12,  365, 1, 3, 865770, 22578.03, 0, 0.00, 1: 101; 2: 114; 3: 12; 
EGFR_&_ErbB_Signaling, 812, 11, 10,  365, 1, 3, 878567, 22578.03, 68, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 461,  7, 17,  365, 1, 3, 940330, 22578.03, 0, 0.00, 1: 101; 2: 114; 3: 12; 
EGFR_&_ErbB_Signaling,  48,  8, 14,  365, 1, 3, 890874, 22578.03, 4, 0.00, 1: 101; 2: 114; 3: 12; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  365, 1, 3, 908434, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 20; 
EGFR_&_ErbB_Signaling, 173,  6, 19,  365, 1, 3, 908189, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 781,  6, 20,  365, 1, 3, 948019, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 17; 
EGFR_&_ErbB_Signaling, 783, 12,  9,  365, 1, 3, 865860, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 17; 
EGFR_&_ErbB_Signaling, 722,  6, 19,  365, 1, 3, 908423, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  365, 1, 3, 890869, 22578.03, 0, 0.00, 1: 103; 2: 110; 3: 14; 
EGFR_&_ErbB_Signaling, 476,  6, 19,  365, 1, 3, 907997, 22578.03, 71, 0.00, 1: 111; 2: 94; 3: 22; 
EGFR_&_ErbB_Signaling, 923,  7, 16,  365, 1, 3, 891057, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 17; 
EGFR_&_ErbB_Signaling, 914,  6, 20,  365, 1, 3, 947699, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling,  32,  6, 20,  365, 1, 3, 947733, 22578.03, 2, 0.00, 1: 110; 2: 96; 3: 21; 
EGFR_&_ErbB_Signaling, 196,  7, 17,  365, 1, 3, 940879, 22578.03, 100, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 728,  7, 15,  365, 1, 3, 840840, 22578.03, 32, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 133, 12,  9,  365, 1, 3, 865829, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 717,  8, 14,  365, 1, 3, 891125, 22578.03, 0, 0.00, 1: 102; 2: 112; 3: 13; 
EGFR_&_ErbB_Signaling, 551,  7, 17,  365, 1, 3, 940568, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 20; 
EGFR_&_ErbB_Signaling, 948,  9, 12,  365, 1, 3, 865841, 22578.03, 38, 0.00, 1: 106; 2: 104; 3: 17; 
EGFR_&_ErbB_Signaling, 442,  7, 16,  365, 1, 3, 891214, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 20; 
EGFR_&_ErbB_Signaling, 860,  8, 13,  365, 1, 3, 830180, 22578.03, 8, 0.00, 1: 106; 2: 104; 3: 17; 
EGFR_&_ErbB_Signaling, 330, 12,  9,  365, 1, 3, 865863, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 667,  9, 12,  365, 1, 3, 865729, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 610,  6, 20,  365, 1, 3, 947814, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 846, 10, 11,  365, 1, 3, 879029, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 307,  7, 17,  365, 1, 3, 940681, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 20; 
EGFR_&_ErbB_Signaling, 334, 10, 11,  365, 1, 3, 879045, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 324,  6, 19,  365, 1, 3, 908181, 22578.03, 27, 0.00, 1: 108; 2: 100; 3: 19; 
EGFR_&_ErbB_Signaling, 690, 11, 10,  365, 1, 3, 879068, 22578.03, 0, 0.00, 1: 105; 2: 106; 3: 16; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  365, 1, 3, 840840, 22578.03, 21, 0.00, 1: 105; 2: 106; 3: 16; 
EGFR_&_ErbB_Signaling, 848,  8, 14,  365, 1, 3, 891132, 22578.03, 37, 0.00, 1: 107; 2: 102; 3: 18; 
EGFR_&_ErbB_Signaling, 598,  8, 14,  365, 1, 3, 891051, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 15; 
EGFR_&_ErbB_Signaling, 295,  7, 16,  366, 1, 3, 891129, 22578.03, 0, 0.00, 1: 109; 2: 97; 3: 21; 
