Seed 1656949570
ARCH 1|F_ID 1|LIMIT 4
before: 
3(792)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 901,  8, 14,  336, 1, 3, 891074, 21421.00, 0, 0.00, 1: 130; 2: 85; 3: 12; 
EGFR_&_ErbB_Signaling, 593, 11, 10,  346, 1, 3, 879129, 21421.00, 0, 0.00, 1: 117; 2: 101; 3: 9; 
EGFR_&_ErbB_Signaling, 608,  7, 16,  346, 1, 3, 891002, 21421.00, 27, 0.00, 1: 118; 2: 99; 3: 10; 
EGFR_&_ErbB_Signaling, 537,  7, 16,  346, 1, 3, 891037, 21421.00, 0, 0.00, 1: 117; 2: 101; 3: 9; 
EGFR_&_ErbB_Signaling, 488, 11, 10,  346, 1, 3, 878856, 21421.00, 23, 0.00, 1: 115; 2: 105; 3: 7; 
EGFR_&_ErbB_Signaling, 542,  7, 15,  346, 1, 3, 840840, 21421.00, 0, 0.00, 1: 120; 2: 95; 3: 12; 
EGFR_&_ErbB_Signaling, 153,  7, 16,  346, 1, 3, 891273, 21421.00, 0, 0.00, 1: 122; 2: 91; 3: 14; 
EGFR_&_ErbB_Signaling, 631,  7, 16,  346, 1, 3, 891202, 21421.00, 0, 0.00, 1: 118; 2: 99; 3: 10; 
EGFR_&_ErbB_Signaling, 517, 10, 11,  346, 1, 3, 879065, 21421.00, 0, 0.00, 1: 125; 2: 85; 3: 17; 
EGFR_&_ErbB_Signaling, 590, 11, 10,  346, 1, 3, 878991, 21421.00, 0, 0.00, 1: 116; 2: 103; 3: 8; 
EGFR_&_ErbB_Signaling, 897,  7, 16,  346, 1, 3, 890839, 21421.00, 0, 0.00, 1: 119; 2: 97; 3: 11; 
EGFR_&_ErbB_Signaling, 427,  8, 14,  346, 1, 3, 890964, 21421.00, 0, 0.00, 1: 119; 2: 97; 3: 11; 
EGFR_&_ErbB_Signaling, 587,  6, 20,  346, 1, 3, 947516, 21421.00, 0, 0.00, 1: 124; 2: 87; 3: 16; 
EGFR_&_ErbB_Signaling, 633,  8, 14,  346, 1, 3, 890884, 21421.00, 0, 0.00, 1: 117; 2: 101; 3: 9; 
EGFR_&_ErbB_Signaling, 923,  7, 16,  346, 1, 3, 891083, 21421.00, 0, 0.00, 1: 118; 2: 99; 3: 10; 
EGFR_&_ErbB_Signaling, 124,  9, 12,  346, 1, 3, 865889, 21421.00, 23, 0.00, 1: 124; 2: 87; 3: 16; 
EGFR_&_ErbB_Signaling, 509,  7, 17,  346, 1, 3, 940745, 21421.00, 0, 0.00, 1: 123; 2: 89; 3: 15; 
EGFR_&_ErbB_Signaling, 540,  9, 12,  347, 1, 3, 865722, 21421.00, 24, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 301, 10, 11,  347, 1, 3, 879057, 21421.00, 0, 0.00, 1: 124; 2: 86; 3: 17; 
EGFR_&_ErbB_Signaling, 979,  7, 17,  347, 1, 3, 940610, 21421.00, 0, 0.00, 1: 117; 2: 100; 3: 10; 
EGFR_&_ErbB_Signaling, 512,  7, 17,  347, 1, 3, 940623, 21421.00, 24, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 595,  9, 12,  347, 1, 3, 865873, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 826,  7, 15,  347, 1, 3, 840840, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 532,  7, 17,  347, 1, 3, 940570, 21421.00, 27, 0.00, 1: 117; 2: 100; 3: 10; 
EGFR_&_ErbB_Signaling, 600,  7, 15,  347, 1, 3, 840840, 21421.00, 27, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 275,  7, 15,  347, 1, 3, 840840, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 805, 10, 11,  347, 1, 3, 878973, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 889,  8, 14,  347, 1, 3, 891191, 21421.00, 0, 0.00, 1: 117; 2: 100; 3: 10; 
EGFR_&_ErbB_Signaling, 266,  7, 17,  347, 1, 3, 940827, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 557,  7, 17,  347, 1, 3, 940662, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 585, 10, 11,  347, 1, 3, 879028, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 862,  7, 16,  347, 1, 3, 891095, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 883,  7, 16,  347, 1, 3, 891170, 21421.00, 0, 0.00, 1: 117; 2: 100; 3: 10; 
EGFR_&_ErbB_Signaling, 619, 12,  9,  347, 1, 3, 865804, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 650,  7, 17,  347, 1, 3, 940731, 21421.00, 0, 0.00, 1: 116; 2: 102; 3: 9; 
EGFR_&_ErbB_Signaling, 842,  7, 17,  347, 1, 3, 940668, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 941,  7, 16,  347, 1, 3, 890995, 21421.00, 0, 0.00, 1: 123; 2: 88; 3: 16; 
EGFR_&_ErbB_Signaling, 670, 11, 10,  347, 1, 3, 879064, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 677,  7, 17,  347, 1, 3, 940945, 21421.00, 0, 0.00, 1: 122; 2: 90; 3: 15; 
EGFR_&_ErbB_Signaling, 921,  7, 17,  347, 1, 3, 940747, 21421.00, 0, 0.00, 1: 117; 2: 100; 3: 10; 
EGFR_&_ErbB_Signaling, 920,  7, 16,  347, 1, 3, 891224, 21421.00, 43, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 567, 10, 11,  347, 1, 3, 879082, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 944,  6, 18,  347, 1, 3, 865802, 21421.00, 45, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 370,  6, 19,  347, 1, 3, 908311, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 912, 11, 10,  347, 1, 3, 879124, 21421.00, 43, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 357,  8, 14,  347, 1, 3, 890997, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 469,  6, 19,  347, 1, 3, 908288, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 596, 11, 10,  347, 1, 3, 879052, 21421.00, 89, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 908, 10, 11,  347, 1, 3, 878860, 21421.00, 49, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 947,  7, 17,  347, 1, 3, 940358, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 343, 10, 11,  347, 1, 3, 879021, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 341, 10, 11,  347, 1, 3, 879149, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 338,  6, 20,  347, 1, 3, 947743, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 328,  8, 13,  347, 1, 3, 830180, 21421.00, 20, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 707, 12,  9,  347, 1, 3, 865811, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 715,  7, 17,  347, 1, 3, 940530, 21421.00, 0, 0.00, 1: 115; 2: 104; 3: 8; 
EGFR_&_ErbB_Signaling, 315,  7, 17,  347, 1, 3, 940410, 21421.00, 0, 0.00, 1: 122; 2: 90; 3: 15; 
EGFR_&_ErbB_Signaling, 716, 10, 11,  347, 1, 3, 879072, 21421.00, 35, 0.00, 1: 116; 2: 102; 3: 9; 
EGFR_&_ErbB_Signaling,   1,  6, 20,  347, 1, 3, 947742, 21421.00, 16, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 850,  9, 12,  347, 1, 3, 865729, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 121,  7, 17,  347, 1, 3, 940469, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 231, 11, 10,  347, 1, 3, 879133, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling,  84,  8, 13,  347, 1, 3, 830180, 21421.00, 22, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling, 174,  8, 13,  347, 1, 3, 830180, 21421.00, 0, 0.00, 1: 116; 2: 102; 3: 9; 
EGFR_&_ErbB_Signaling,  83, 12,  9,  347, 1, 3, 865815, 21421.00, 0, 0.00, 1: 123; 2: 88; 3: 16; 
EGFR_&_ErbB_Signaling, 226, 12,  9,  347, 1, 3, 865903, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 204,  9, 12,  347, 1, 3, 865774, 21421.00, 99, 0.00, 1: 116; 2: 102; 3: 9; 
EGFR_&_ErbB_Signaling, 143,  7, 16,  347, 1, 3, 891046, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling,  36,  7, 17,  347, 1, 3, 940327, 21421.00, 83, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 171,  7, 17,  347, 1, 3, 940501, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling,  38,  8, 14,  347, 1, 3, 891002, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 11; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  347, 1, 3, 891157, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling,  90,  7, 16,  347, 1, 3, 891031, 21421.00, 0, 0.00, 1: 120; 2: 94; 3: 13; 
EGFR_&_ErbB_Signaling,  67,  9, 12,  347, 1, 3, 865847, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 184, 12,  9,  347, 1, 3, 865691, 21421.00, 14, 0.00, 1: 116; 2: 102; 3: 9; 
EGFR_&_ErbB_Signaling, 128,  7, 16,  347, 1, 3, 890931, 21421.00, 7, 0.00, 1: 119; 2: 96; 3: 12; 
EGFR_&_ErbB_Signaling, 156,  7, 16,  347, 1, 3, 891006, 21421.00, 74, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 210,  7, 15,  347, 1, 3, 840840, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 14; 
EGFR_&_ErbB_Signaling, 894,  8, 14,  348, 1, 3, 891127, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 673,  6, 20,  348, 1, 3, 947554, 21421.00, 0, 0.00, 1: 123; 2: 87; 3: 17; 
EGFR_&_ErbB_Signaling, 875,  6, 20,  348, 1, 3, 947481, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 511, 10, 11,  348, 1, 3, 879054, 21421.00, 0, 0.00, 1: 115; 2: 103; 3: 9; 
EGFR_&_ErbB_Signaling, 735,  7, 17,  348, 1, 3, 940717, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 212,  8, 14,  348, 1, 3, 890965, 21421.00, 83, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 675,  9, 12,  348, 1, 3, 865743, 21421.00, 0, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 103,  7, 16,  348, 1, 3, 891016, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 522,  9, 12,  348, 1, 3, 865886, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 915, 10, 11,  348, 1, 3, 879012, 21421.00, 0, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 325,  6, 18,  348, 1, 3, 865789, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 503, 10, 11,  348, 1, 3, 879098, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 704,  9, 12,  348, 1, 3, 865753, 21421.00, 31, 0.00, 1: 122; 2: 89; 3: 16; 
EGFR_&_ErbB_Signaling, 898,  9, 12,  348, 1, 3, 865858, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 905,  6, 20,  348, 1, 3, 947684, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 508, 10, 11,  348, 1, 3, 878980, 21421.00, 89, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 336, 10, 11,  348, 1, 3, 879143, 21421.00, 20, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 515,  9, 12,  348, 1, 3, 865827, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 163, 11, 10,  348, 1, 3, 879097, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 436,  8, 14,  348, 1, 3, 891095, 21421.00, 99, 0.00, 1: 112; 2: 109; 3: 6; 
EGFR_&_ErbB_Signaling, 417, 11, 10,  348, 1, 3, 879082, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 16; 
EGFR_&_ErbB_Signaling, 792,  8, 14,  348, 1, 3, 890966, 21421.00, 34, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 789, 12,  9,  348, 1, 3, 865825, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 809, 10, 11,  348, 1, 3, 879164, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 819, 12,  9,  348, 1, 3, 865693, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  348, 1, 3, 840840, 21421.00, 21, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 821,  7, 16,  348, 1, 3, 891258, 21421.00, 0, 0.00, 1: 124; 2: 85; 3: 18; 
EGFR_&_ErbB_Signaling, 788,  7, 15,  348, 1, 3, 840840, 21421.00, 71, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 405,  7, 17,  348, 1, 3, 940899, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 403, 11, 10,  348, 1, 3, 879071, 21421.00, 0, 0.00, 1: 115; 2: 103; 3: 9; 
EGFR_&_ErbB_Signaling, 782,  6, 20,  348, 1, 3, 947374, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 16; 
EGFR_&_ErbB_Signaling, 435,  7, 17,  348, 1, 3, 940671, 21421.00, 0, 0.00, 1: 115; 2: 103; 3: 9; 
EGFR_&_ErbB_Signaling, 479,  7, 15,  348, 1, 3, 840840, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 778,  7, 15,  348, 1, 3, 840840, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 390, 12,  9,  348, 1, 3, 865824, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 191,  9, 12,  348, 1, 3, 865807, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  348, 1, 3, 840840, 21421.00, 21, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 457,  7, 16,  348, 1, 3, 890922, 21421.00, 0, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 461,  7, 17,  348, 1, 3, 940812, 21421.00, 0, 0.00, 1: 124; 2: 85; 3: 18; 
EGFR_&_ErbB_Signaling, 759,  6, 19,  348, 1, 3, 908214, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 16; 
EGFR_&_ErbB_Signaling, 177,  8, 14,  348, 1, 3, 891175, 21421.00, 0, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling,  80,  6, 19,  348, 1, 3, 908120, 21421.00, 6, 0.00, 1: 124; 2: 85; 3: 18; 
EGFR_&_ErbB_Signaling, 364,  8, 14,  348, 1, 3, 891097, 21421.00, 55, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 747,  7, 15,  348, 1, 3, 840840, 21421.00, 0, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 617,  6, 19,  348, 1, 3, 908060, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 639,  7, 15,  348, 1, 3, 840840, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 15; 
EGFR_&_ErbB_Signaling, 114,  6, 18,  348, 1, 3, 865890, 21421.00, 0, 0.00, 1: 123; 2: 87; 3: 17; 
EGFR_&_ErbB_Signaling, 638,  7, 17,  348, 1, 3, 940712, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 952,  7, 16,  348, 1, 3, 891114, 21421.00, 46, 0.00, 1: 119; 2: 95; 3: 13; 
EGFR_&_ErbB_Signaling, 117, 12,  9,  348, 1, 3, 865754, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 630,  8, 14,  348, 1, 3, 891101, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 629,  8, 14,  348, 1, 3, 891037, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling,  12,  8, 14,  348, 1, 3, 891055, 21421.00, 35, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 653, 10, 11,  348, 1, 3, 879122, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 297,  7, 16,  348, 1, 3, 891159, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 240,  8, 14,  348, 1, 3, 891234, 21421.00, 16, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 628, 11, 10,  348, 1, 3, 878976, 21421.00, 23, 0.00, 1: 116; 2: 101; 3: 10; 
EGFR_&_ErbB_Signaling, 583,  7, 17,  348, 1, 3, 940431, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 225, 10, 11,  348, 1, 3, 879102, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 662,  6, 20,  348, 1, 3, 947610, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 16; 
EGFR_&_ErbB_Signaling, 623,  8, 14,  348, 1, 3, 891139, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 667,  9, 12,  348, 1, 3, 865849, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 14; 
EGFR_&_ErbB_Signaling, 541,  9, 12,  348, 1, 3, 865792, 21421.00, 0, 0.00, 1: 117; 2: 99; 3: 11; 
EGFR_&_ErbB_Signaling, 625,  8, 14,  348, 1, 3, 891008, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 12; 
EGFR_&_ErbB_Signaling, 873,  6, 19,  349, 1, 3, 907831, 21421.00, 0, 0.00, 1: 122; 2: 88; 3: 17; 
EGFR_&_ErbB_Signaling, 945, 11, 10,  349, 1, 3, 879057, 21421.00, 0, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 281,  9, 12,  349, 1, 3, 865884, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling, 674,  7, 17,  349, 1, 3, 940581, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling,  56, 10, 11,  349, 1, 3, 879173, 21421.00, 5, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 854,  6, 19,  349, 1, 3, 908096, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling,   6, 12,  9,  349, 1, 3, 865777, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling, 471,  7, 15,  349, 1, 3, 840840, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 144,  8, 14,  349, 1, 3, 891010, 21421.00, 7, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling, 760,  8, 14,  349, 1, 3, 890975, 21421.00, 33, 0.00, 1: 121; 2: 90; 3: 16; 
EGFR_&_ErbB_Signaling, 409,  9, 12,  349, 1, 3, 865830, 21421.00, 0, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 624, 12,  9,  349, 1, 3, 865889, 21421.00, 28, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 578, 11, 10,  349, 1, 3, 879046, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 14; 
EGFR_&_ErbB_Signaling, 200,  8, 14,  349, 1, 3, 890921, 21421.00, 14, 0.00, 1: 114; 2: 104; 3: 9; 
EGFR_&_ErbB_Signaling, 969,  7, 17,  349, 1, 3, 940586, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 242,  8, 14,  349, 1, 3, 891054, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 851,  6, 20,  349, 1, 3, 947971, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 456,  8, 13,  349, 1, 3, 830180, 21421.00, 22, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 591,  6, 18,  349, 1, 3, 865699, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 404,  8, 13,  349, 1, 3, 830180, 21421.00, 103, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 449,  6, 18,  349, 1, 3, 865789, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 975,  8, 13,  349, 1, 3, 830180, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling, 180,  7, 16,  349, 1, 3, 891103, 21421.00, 3, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 838, 12,  9,  349, 1, 3, 865880, 21421.00, 0, 0.00, 1: 125; 2: 82; 3: 20; 
EGFR_&_ErbB_Signaling, 786, 10, 11,  349, 1, 3, 879095, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 836, 10, 11,  349, 1, 3, 878852, 21421.00, 27, 0.00, 1: 116; 2: 100; 3: 11; 
EGFR_&_ErbB_Signaling, 397,  6, 18,  349, 1, 3, 865810, 21421.00, 0, 0.00, 1: 121; 2: 90; 3: 16; 
EGFR_&_ErbB_Signaling, 834,  8, 14,  349, 1, 3, 891190, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 934,  6, 18,  349, 1, 3, 865787, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 14; 
EGFR_&_ErbB_Signaling, 647,  8, 13,  349, 1, 3, 830180, 21421.00, 0, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 649,  8, 14,  349, 1, 3, 891008, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 293,  9, 12,  349, 1, 3, 865821, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 900,  7, 17,  349, 1, 3, 940447, 21421.00, 32, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 102,  6, 19,  349, 1, 3, 908369, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 14; 
EGFR_&_ErbB_Signaling, 909,  6, 20,  349, 1, 3, 947882, 21421.00, 0, 0.00, 1: 121; 2: 90; 3: 16; 
EGFR_&_ErbB_Signaling, 514,  6, 20,  349, 1, 3, 946987, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 516,  6, 19,  349, 1, 3, 908209, 21421.00, 35, 0.00, 1: 119; 2: 94; 3: 14; 
EGFR_&_ErbB_Signaling, 147,  7, 17,  349, 1, 3, 940530, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 111,  7, 17,  349, 1, 3, 940391, 21421.00, 0, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 105, 12,  9,  349, 1, 3, 865877, 21421.00, 0, 0.00, 1: 117; 2: 98; 3: 12; 
EGFR_&_ErbB_Signaling, 918,  9, 12,  349, 1, 3, 865908, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 213, 10, 11,  349, 1, 3, 879110, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 14; 
EGFR_&_ErbB_Signaling, 919,  7, 15,  349, 1, 3, 840840, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling,  22, 10, 11,  349, 1, 3, 879127, 21421.00, 0, 0.00, 1: 114; 2: 104; 3: 9; 
EGFR_&_ErbB_Signaling, 529,  8, 14,  349, 1, 3, 891137, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 13; 
EGFR_&_ErbB_Signaling, 534, 12,  9,  349, 1, 3, 865834, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 15; 
EGFR_&_ErbB_Signaling, 348,  7, 17,  349, 1, 3, 940556, 21421.00, 22, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 146, 11, 10,  349, 1, 3, 879117, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 10; 
EGFR_&_ErbB_Signaling, 289, 11, 10,  349, 1, 3, 879079, 21421.00, 0, 0.00, 1: 121; 2: 90; 3: 16; 
