Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
72(320)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 392,  9,  9,  133, 1, 2, 638832, 17031.17, 0, 0.00, 1: 79; 2: 27; 
Glucose_Repression_Signaling_2009,   5,  7, 11,  139, 1, 2, 613306, 17031.17, 127, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 980,  6, 13,  139, 1, 2, 619377, 17031.17, 224, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  16, 11,  7,  139, 1, 2, 613183, 17031.17, 208, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 743,  6, 14,  139, 1, 2, 658429, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 253,  8, 10,  139, 1, 2, 634152, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,   3,  6, 13,  139, 1, 2, 619344, 17031.17, 98, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 449,  8, 10,  139, 1, 2, 634258, 17031.17, 237, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 260,  8, 10,  139, 1, 2, 633844, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 534,  7, 11,  139, 1, 2, 613165, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009,  18,  9,  9,  139, 1, 2, 639191, 17031.17, 231, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 721, 11,  7,  139, 1, 2, 613315, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 482, 10,  8,  139, 1, 2, 634038, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 522,  6, 14,  139, 1, 2, 658622, 17031.17, 229, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 517,  9,  9,  139, 1, 2, 638986, 17031.17, 85, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 286,  6, 13,  139, 1, 2, 619646, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 971,  6, 13,  139, 1, 2, 619622, 17031.17, 222, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 694,  7, 12,  139, 1, 2, 658617, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 969, 11,  7,  139, 1, 2, 613211, 17031.17, 240, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 962,  7, 12,  139, 1, 2, 658660, 17031.17, 230, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 553,  7, 12,  139, 1, 2, 658933, 17031.17, 71, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 177,  6, 14,  139, 1, 2, 658650, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 334,  6, 13,  139, 1, 2, 619554, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 804, 11,  7,  139, 1, 2, 613305, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 649,  8, 10,  139, 1, 2, 634232, 17031.17, 239, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 347, 10,  8,  139, 1, 2, 634093, 17031.17, 222, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 812,  7, 12,  139, 1, 2, 658358, 17031.17, 55, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 626,  7, 11,  139, 1, 2, 613160, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 625,  7, 12,  139, 1, 2, 658477, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 824, 10,  8,  139, 1, 2, 634075, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  139, 1, 2, 619685, 17031.17, 255, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 363,  7, 12,  139, 1, 2, 658689, 17031.17, 76, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 316, 11,  7,  139, 1, 2, 613168, 17031.17, 2, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 860,  6, 13,  139, 1, 2, 619542, 17031.17, 224, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 223,  7, 11,  139, 1, 2, 613172, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 870,  6, 13,  139, 1, 2, 619521, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 557, 11,  7,  139, 1, 2, 613113, 17031.17, 32, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 105,  6, 13,  139, 1, 2, 619530, 17031.17, 65, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 424,  7, 11,  139, 1, 2, 613162, 17031.17, 32, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 777,  8, 10,  139, 1, 2, 633873, 17031.17, 0, 0.00, 1: 73; 2: 33; 
Glucose_Repression_Signaling_2009, 704,  8, 10,  140, 1, 2, 634285, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 494,  5, 16,  140, 1, 2, 634365, 17031.17, 32, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 262,  7, 11,  140, 1, 2, 613109, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 429,  8, 10,  140, 1, 2, 633953, 17031.17, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 338,  6, 14,  140, 1, 2, 658764, 17031.17, 10, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 645, 11,  7,  140, 1, 2, 613115, 17031.17, 85, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 416,  6, 14,  140, 1, 2, 659112, 17031.17, 7, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 454,  6, 13,  140, 1, 2, 619674, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 412,  6, 13,  140, 1, 2, 619374, 17031.17, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 584,  8, 10,  140, 1, 2, 634155, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 655,  6, 13,  140, 1, 2, 619561, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 591,  7, 12,  140, 1, 2, 658849, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 471,  6, 13,  140, 1, 2, 619520, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 289,  7, 12,  140, 1, 2, 658705, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 619,  6, 13,  140, 1, 2, 619474, 17031.17, 76, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 382,  8, 10,  140, 1, 2, 633716, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 394, 10,  8,  140, 1, 2, 634313, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 763, 11,  7,  140, 1, 2, 613160, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 237,  7, 12,  140, 1, 2, 658605, 17031.17, 112, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 840, 10,  8,  140, 1, 2, 634118, 17031.17, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 848,  6, 14,  140, 1, 2, 658666, 17031.17, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 849, 11,  7,  140, 1, 2, 613351, 17031.17, 240, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 122,  7, 12,  140, 1, 2, 658998, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 738,  7, 11,  140, 1, 2, 613187, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 805,  9,  9,  140, 1, 2, 639240, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 178,  7, 12,  140, 1, 2, 658556, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 877,  7, 12,  140, 1, 2, 658856, 17031.17, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 181, 10,  8,  140, 1, 2, 634089, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 960,  7, 12,  140, 1, 2, 658762, 17031.17, 160, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,   7, 11,  7,  140, 1, 2, 613195, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 796,  6, 13,  140, 1, 2, 619560, 17031.17, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 194,  6, 14,  140, 1, 2, 659048, 17031.17, 11, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 248, 11,  7,  140, 1, 2, 613118, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 783,  7, 11,  140, 1, 2, 613341, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  76,  5, 16,  140, 1, 2, 633857, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 207,  5, 15,  140, 1, 2, 596351, 17031.17, 0, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  42,  7, 12,  140, 1, 2, 658670, 17031.17, 79, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009,  60, 10,  8,  140, 1, 2, 634206, 17031.17, 224, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 208, 10,  8,  140, 1, 2, 633887, 17031.17, 48, 0.00, 1: 72; 2: 34; 
Glucose_Repression_Signaling_2009, 676,  7, 12,  141, 1, 2, 658106, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 297,  8, 10,  141, 1, 2, 633948, 17031.17, 70, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 196, 11,  7,  141, 1, 2, 613220, 17031.17, 224, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  141, 1, 2, 619407, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 988,  6, 14,  141, 1, 2, 658971, 17031.17, 224, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 633,  8, 10,  141, 1, 2, 634371, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 622,  8, 10,  141, 1, 2, 634167, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 947,  7, 11,  141, 1, 2, 613299, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 540,  8, 10,  141, 1, 2, 634194, 17031.17, 224, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009,  73,  6, 13,  141, 1, 2, 619667, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 427,  5, 16,  141, 1, 2, 634180, 17031.17, 76, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009,  99,  7, 11,  141, 1, 2, 613376, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 893,  9,  9,  141, 1, 2, 639072, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 892,  7, 11,  141, 1, 2, 612955, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 516, 11,  7,  141, 1, 2, 613140, 17031.17, 224, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 403,  6, 14,  141, 1, 2, 658841, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 241,  6, 14,  141, 1, 2, 658828, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 869,  6, 14,  141, 1, 2, 658175, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 965,  7, 11,  141, 1, 2, 613211, 17031.17, 85, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 630,  8, 10,  141, 1, 2, 634139, 17031.17, 0, 0.00, 1: 71; 2: 35; 
Glucose_Repression_Signaling_2009, 193, 11,  7,  142, 1, 2, 613266, 17031.17, 19, 0.00, 1: 70; 2: 36; 
Glucose_Repression_Signaling_2009,  91, 11,  7,  142, 1, 2, 613253, 17031.17, 222, 0.00, 1: 70; 2: 36; 
Glucose_Repression_Signaling_2009, 171,  7, 11,  142, 1, 2, 613190, 17031.17, 84, 0.00, 1: 70; 2: 36; 
Glucose_Repression_Signaling_2009, 950,  7, 11,  142, 1, 2, 613126, 17031.17, 0, 0.00, 1: 70; 2: 36; 
Glucose_Repression_Signaling_2009, 758,  5, 15,  142, 1, 2, 596435, 17031.17, 0, 0.00, 1: 70; 2: 36; 
Glucose_Repression_Signaling_2009, 287,  6, 13,  143, 1, 2, 619558, 17031.17, 0, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 712, 11,  7,  143, 1, 2, 612966, 17031.17, 0, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 474,  7, 11,  143, 1, 2, 612972, 17031.17, 231, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 473,  6, 13,  143, 1, 2, 619562, 17031.17, 9, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 719, 11,  7,  143, 1, 2, 613326, 17031.17, 0, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 331, 10,  8,  143, 1, 2, 634198, 17031.17, 222, 0.00, 1: 69; 2: 37; 
Glucose_Repression_Signaling_2009, 285,  7, 12,  144, 1, 2, 658888, 17031.17, 85, 0.00, 1: 68; 2: 38; 
Glucose_Repression_Signaling_2009, 567,  7, 11,  144, 1, 2, 613262, 17031.17, 0, 0.00, 1: 68; 2: 38; 
Glucose_Repression_Signaling_2009, 778,  5, 15,  144, 1, 2, 596432, 17031.17, 0, 0.00, 1: 68; 2: 38; 
Glucose_Repression_Signaling_2009, 377, 11,  7,  144, 1, 2, 613309, 17031.17, 0, 0.00, 1: 68; 2: 38; 
Glucose_Repression_Signaling_2009, 108,  5, 15,  144, 1, 2, 596437, 17031.17, 49, 0.00, 1: 68; 2: 38; 
Glucose_Repression_Signaling_2009, 434, 10,  8,  147, 1, 2, 634211, 17031.17, 0, 0.00, 1: 65; 2: 41; 
Glucose_Repression_Signaling_2009, 261,  7, 11,  131, 1, 3, 612998, 17031.17, 0, 0.00, 1: 83; 2: 21; 3: 2; 
Glucose_Repression_Signaling_2009, 855,  7, 12,  131, 1, 3, 658908, 17031.17, 0, 0.00, 1: 82; 2: 23; 3: 1; 
Glucose_Repression_Signaling_2009, 559,  9,  9,  132, 1, 3, 639246, 17031.17, 0, 0.00, 1: 82; 2: 22; 3: 2; 
Glucose_Repression_Signaling_2009, 348,  9,  9,  133, 1, 3, 639106, 17031.17, 224, 0.00, 1: 80; 2: 25; 3: 1; 
Glucose_Repression_Signaling_2009, 836,  9,  9,  133, 1, 3, 638825, 17031.17, 224, 0.00, 1: 80; 2: 25; 3: 1; 
Glucose_Repression_Signaling_2009, 697,  9,  9,  134, 1, 3, 639151, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 914, 10,  8,  134, 1, 3, 634201, 17031.17, 230, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 802,  7, 12,  134, 1, 3, 658880, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 727,  7, 12,  134, 1, 3, 658674, 17031.17, 0, 0.00, 1: 80; 2: 24; 3: 2; 
Glucose_Repression_Signaling_2009, 276, 10,  8,  134, 1, 3, 633952, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 365,  7, 12,  134, 1, 3, 658818, 17031.17, 32, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 244,  7, 12,  134, 1, 3, 658664, 17031.17, 61, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 468,  7, 12,  134, 1, 3, 658461, 17031.17, 224, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 979, 11,  7,  134, 1, 3, 613134, 17031.17, 222, 0.00, 1: 80; 2: 24; 3: 2; 
Glucose_Repression_Signaling_2009, 644,  9,  9,  134, 1, 3, 638764, 17031.17, 224, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 918,  7, 12,  134, 1, 3, 659079, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 999,  7, 12,  134, 1, 3, 658931, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 238, 10,  8,  134, 1, 3, 634098, 17031.17, 32, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 668,  8, 10,  134, 1, 3, 633817, 17031.17, 224, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 184,  7, 11,  134, 1, 3, 613282, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 142,  7, 12,  134, 1, 3, 658865, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 318, 11,  7,  134, 1, 3, 613061, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 127,  7, 11,  134, 1, 3, 613172, 17031.17, 0, 0.00, 1: 79; 2: 26; 3: 1; 
Glucose_Repression_Signaling_2009, 383,  6, 14,  135, 1, 3, 658844, 17031.17, 0, 0.00, 1: 79; 2: 25; 3: 2; 
Glucose_Repression_Signaling_2009, 890, 10,  8,  135, 1, 3, 633900, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 820,  7, 11,  135, 1, 3, 613230, 17031.17, 6, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 598,  7, 12,  135, 1, 3, 658853, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 616,  7, 12,  135, 1, 3, 658594, 17031.17, 32, 0.00, 1: 79; 2: 25; 3: 2; 
Glucose_Repression_Signaling_2009, 277,  6, 14,  135, 1, 3, 658596, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 478, 11,  7,  135, 1, 3, 613215, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 570,  9,  9,  135, 1, 3, 639339, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 397,  7, 12,  135, 1, 3, 658621, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009,  96,  7, 12,  135, 1, 3, 658846, 17031.17, 6, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 766,  7, 11,  135, 1, 3, 613258, 17031.17, 0, 0.00, 1: 79; 2: 25; 3: 2; 
Glucose_Repression_Signaling_2009,  66,  9,  9,  135, 1, 3, 638860, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 932, 10,  8,  135, 1, 3, 634095, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 195,  9,  9,  135, 1, 3, 639488, 17031.17, 222, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 653,  9,  9,  135, 1, 3, 639181, 17031.17, 85, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 931, 10,  8,  135, 1, 3, 634313, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 267, 10,  8,  135, 1, 3, 634025, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 922,  7, 11,  135, 1, 3, 613171, 17031.17, 231, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 920,  7, 12,  135, 1, 3, 658721, 17031.17, 136, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 222, 10,  8,  135, 1, 3, 634156, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 562,  9,  9,  135, 1, 3, 639390, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 638,  9,  9,  135, 1, 3, 639090, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 995,  7, 12,  135, 1, 3, 658963, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 807,  9,  9,  135, 1, 3, 639215, 17031.17, 0, 0.00, 1: 78; 2: 27; 3: 1; 
Glucose_Repression_Signaling_2009, 951, 11,  7,  136, 1, 3, 613067, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009,  83,  9,  9,  136, 1, 3, 639157, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 130, 11,  7,  136, 1, 3, 613231, 17031.17, 11, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 541, 10,  8,  136, 1, 3, 634012, 17031.17, 85, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009,   6,  9,  9,  136, 1, 3, 639480, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 414,  7, 11,  136, 1, 3, 613241, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 936,  6, 14,  136, 1, 3, 658836, 17031.17, 32, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 388,  6, 14,  136, 1, 3, 658555, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 700, 11,  7,  136, 1, 3, 613307, 17031.17, 1, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 415, 10,  8,  136, 1, 3, 634057, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 723,  6, 13,  136, 1, 3, 619647, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 308,  8, 10,  136, 1, 3, 634276, 17031.17, 255, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 722,  7, 11,  136, 1, 3, 613196, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 554,  9,  9,  136, 1, 3, 639285, 17031.17, 65, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 421,  9,  9,  136, 1, 3, 639348, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 695,  8, 10,  136, 1, 3, 633807, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 117, 11,  7,  136, 1, 3, 613290, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 775, 11,  7,  136, 1, 3, 612889, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 753,  9,  9,  136, 1, 3, 639030, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 782,  6, 14,  136, 1, 3, 658558, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 678,  7, 12,  136, 1, 3, 658673, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 780,  8, 10,  136, 1, 3, 634120, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 346,  6, 13,  136, 1, 3, 619671, 17031.17, 231, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 806,  7, 12,  136, 1, 3, 659000, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 367, 10,  8,  136, 1, 3, 634155, 17031.17, 0, 0.00, 1: 78; 2: 26; 3: 2; 
Glucose_Repression_Signaling_2009, 373,  7, 11,  136, 1, 3, 613252, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 218, 11,  7,  136, 1, 3, 613159, 17031.17, 231, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 375,  9,  9,  136, 1, 3, 639291, 17031.17, 0, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 992,  6, 14,  136, 1, 3, 658828, 17031.17, 6, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 666,  7, 12,  136, 1, 3, 658768, 17031.17, 231, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009,   9,  7, 11,  136, 1, 3, 613363, 17031.17, 82, 0.00, 1: 77; 2: 28; 3: 1; 
Glucose_Repression_Signaling_2009, 642,  7, 11,  137, 1, 3, 613201, 17031.17, 229, 0.00, 1: 76; 2: 29; 3: 1; 
Glucose_Repression_Signaling_2009, 328, 11,  7,  137, 1, 3, 613202, 17031.17, 16, 0.00, 1: 76; 2: 29; 3: 1; 
Glucose_Repression_Signaling_2009,  15,  9,  9,  137, 1, 3, 639290, 17031.17, 0, 0.00, 1: 76; 2: 29; 3: 1; 
Glucose_Repression_Signaling_2009, 713,  8, 10,  137, 1, 3, 634194, 17031.17, 0, 0.00, 1: 77; 2: 27; 3: 2; 
Glucose_Repression_Signaling_2009, 298,  6, 13,  137, 1, 3, 619504, 17031.17, 66, 0.00, 1: 76; 2: 29; 3: 1; 
Glucose_Repression_Signaling_2009, 215, 10,  8,  137, 1, 3, 634122, 17031.17, 0, 0.00, 1: 77; 2: 27; 3: 2; 
