Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
62(284)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   76, 1, 2, 382047, 9161.15, 101, 0.00, 1: 54; 2: 11; 
Treatment_of_Castration-Resistant_Prostate_Ca, 868,  5, 10,   79, 1, 2, 388905, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  83,  9,  5,   79, 1, 2, 355121, 9161.15, 238, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 145,  5,  9,   79, 1, 2, 355147, 9161.15, 180, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 975,  9,  5,   79, 1, 2, 355137, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 147,  5,  9,   79, 1, 2, 354951, 9161.15, 237, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  93,  6,  8,   79, 1, 2, 375682, 9161.15, 85, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 131,  5, 10,   79, 1, 2, 388582, 9161.15, 237, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 164,  6,  8,   79, 1, 2, 375277, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 110,  6,  8,   79, 1, 2, 375551, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  11,  5, 10,   79, 1, 2, 388419, 9161.15, 41, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 964,  7,  7,   79, 1, 2, 381706, 9161.15, 219, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 862,  6,  8,   79, 1, 2, 375593, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 966,  5, 10,   79, 1, 2, 389463, 9161.15, 0, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 244,  8,  6,   80, 1, 2, 375932, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 737,  8,  6,   80, 1, 2, 375328, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 896,  8,  6,   80, 1, 2, 375633, 9161.15, 64, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 744,  6,  8,   80, 1, 2, 375149, 9161.15, 32, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 488,  8,  6,   80, 1, 2, 375967, 9161.15, 32, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 292,  7,  7,   80, 1, 2, 382085, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 284,  9,  5,   80, 1, 2, 354800, 9161.15, 219, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 118,  5,  9,   80, 1, 2, 355142, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 886,  7,  7,   80, 1, 2, 381599, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 766,  7,  7,   80, 1, 2, 382156, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 771,  4, 11,   80, 1, 2, 347182, 9161.15, 238, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 125,  5,  9,   80, 1, 2, 354982, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 266,  5,  9,   80, 1, 2, 354867, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 134,  5,  9,   80, 1, 2, 354964, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 785,  4, 12,   80, 1, 2, 374583, 9161.15, 91, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 786,  7,  7,   80, 1, 2, 382137, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 248,  9,  5,   80, 1, 2, 355073, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 845,  6,  8,   80, 1, 2, 375903, 9161.15, 85, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 420,  9,  5,   80, 1, 2, 354771, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 592,  6,  8,   80, 1, 2, 375866, 9161.15, 80, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  12,  8,  6,   80, 1, 2, 375847, 9161.15, 13, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 965,  5,  9,   80, 1, 2, 354695, 9161.15, 85, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 470,  6,  8,   80, 1, 2, 375970, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 609,  7,  7,   80, 1, 2, 381363, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  23,  7,  7,   80, 1, 2, 382171, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 458,  7,  7,   80, 1, 2, 381774, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 452,  5, 10,   80, 1, 2, 389587, 9161.15, 219, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 450,  4, 12,   80, 1, 2, 375812, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  33,  5, 10,   80, 1, 2, 389224, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 433,  5, 10,   80, 1, 2, 389450, 9161.15, 115, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 947,  5,  9,   80, 1, 2, 354916, 9161.15, 32, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 643,  9,  5,   80, 1, 2, 355065, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 734,  6,  8,   80, 1, 2, 375717, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 419,  9,  5,   80, 1, 2, 355127, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 397,  5, 10,   80, 1, 2, 388866, 9161.15, 85, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  70,  6,  8,   80, 1, 2, 375691, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 578,  5, 10,   80, 1, 2, 388555, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 375,  7,  7,   80, 1, 2, 381937, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 374,  9,  5,   80, 1, 2, 355019, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 590,  8,  6,   80, 1, 2, 375457, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 911,  9,  5,   80, 1, 2, 354946, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 707,  5,  9,   80, 1, 2, 355069, 9161.15, 238, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 906,  5,  9,   80, 1, 2, 355049, 9161.15, 24, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 726,  6,  8,   80, 1, 2, 375923, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 990,  5, 10,   80, 1, 2, 389437, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 842,  9,  5,   80, 1, 2, 354987, 9161.15, 144, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 818,  5,  9,   80, 1, 2, 355112, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 985,  4, 12,   80, 1, 2, 376030, 9161.15, 101, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 559,  7,  7,   80, 1, 2, 381260, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 151,  9,  5,   80, 1, 2, 355112, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 514,  6,  8,   80, 1, 2, 376086, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 798,  7,  7,   80, 1, 2, 381364, 9161.15, 0, 0.00, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 551,  9,  5,   81, 1, 2, 355040, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 157,  9,  5,   81, 1, 2, 355105, 9161.15, 85, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 291,  7,  7,   81, 1, 2, 382404, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 943,  5, 10,   81, 1, 2, 389216, 9161.15, 82, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 525,  5,  9,   81, 1, 2, 355097, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,   81, 1, 2, 355062, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca,  20,  5,  9,   81, 1, 2, 355129, 9161.15, 219, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 743,  8,  6,   81, 1, 2, 375420, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 828,  9,  5,   81, 1, 2, 355062, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 763,  7,  7,   81, 1, 2, 382144, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 442,  4, 12,   81, 1, 2, 375795, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 761,  9,  5,   81, 1, 2, 355144, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 669,  5, 10,   81, 1, 2, 389494, 9161.15, 85, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 527,  9,  5,   81, 1, 2, 355151, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 183,  8,  6,   81, 1, 2, 375354, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 857,  5,  9,   81, 1, 2, 354971, 9161.15, 101, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 163,  8,  6,   81, 1, 2, 375633, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 847,  6,  8,   81, 1, 2, 375488, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca,   9,  9,  5,   81, 1, 2, 355127, 9161.15, 114, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 105,  9,  5,   81, 1, 2, 355116, 9161.15, 65, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 245,  6,  8,   81, 1, 2, 374675, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 377,  7,  7,   81, 1, 2, 382040, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,   81, 1, 2, 347182, 9161.15, 0, 0.00, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 566,  9,  5,   82, 1, 2, 354913, 9161.15, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 987,  8,  6,   82, 1, 2, 375753, 9161.15, 238, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 351,  4, 11,   82, 1, 2, 347182, 9161.15, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 444,  8,  6,   82, 1, 2, 375695, 9161.15, 2, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 680,  5, 10,   82, 1, 2, 388490, 9161.15, 32, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 750,  9,  5,   82, 1, 2, 355099, 9161.15, 117, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 892,  9,  5,   82, 1, 2, 355104, 9161.15, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 577,  8,  6,   83, 1, 2, 375380, 9161.15, 91, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 998,  9,  5,   83, 1, 2, 355135, 9161.15, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 341,  4, 11,   83, 1, 2, 347182, 9161.15, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 774,  4, 12,   83, 1, 2, 375927, 9161.15, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 166,  9,  5,   83, 1, 2, 355098, 9161.15, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 437,  4, 12,   83, 1, 2, 376059, 9161.15, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 812,  5, 10,   76, 1, 3, 389345, 9161.15, 82, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 426,  5, 10,   76, 1, 3, 388149, 9161.15, 110, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 617,  7,  7,   76, 1, 3, 381747, 9161.15, 66, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 851,  6,  8,   76, 1, 3, 375456, 9161.15, 237, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 314,  7,  7,   76, 1, 3, 381592, 9161.15, 0, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 213,  7,  7,   76, 1, 3, 382326, 9161.15, 85, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 658,  5, 10,   76, 1, 3, 388075, 9161.15, 0, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 337,  7,  7,   76, 1, 3, 382365, 9161.15, 90, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 633,  8,  6,   76, 1, 3, 375561, 9161.15, 0, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 670,  8,  6,   76, 1, 3, 375836, 9161.15, 0, 0.00, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  82,  7,  7,   77, 1, 3, 382325, 9161.15, 23, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 313,  7,  7,   77, 1, 3, 382082, 9161.15, 0, 0.00, 1: 55; 2: 8; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 504,  8,  6,   77, 1, 3, 375829, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 579,  6,  8,   77, 1, 3, 376051, 9161.15, 238, 0.00, 1: 56; 2: 6; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 589,  6,  8,   77, 1, 3, 376018, 9161.15, 85, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 537,  6,  8,   77, 1, 3, 375539, 9161.15, 99, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 343,  7,  7,   77, 1, 3, 382178, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 628,  8,  6,   77, 1, 3, 375225, 9161.15, 5, 0.00, 1: 55; 2: 8; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 903,  8,  6,   77, 1, 3, 375673, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 108,  7,  7,   77, 1, 3, 381769, 9161.15, 32, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 263,  5, 10,   77, 1, 3, 389476, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 668,  5, 10,   77, 1, 3, 388821, 9161.15, 219, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 123,  5, 10,   77, 1, 3, 388422, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 270,  7,  7,   77, 1, 3, 382414, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,   77, 1, 3, 354975, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 264,  8,  6,   77, 1, 3, 375664, 9161.15, 80, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 777,  5, 10,   77, 1, 3, 388912, 9161.15, 91, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 623,  8,  6,   77, 1, 3, 375629, 9161.15, 32, 0.00, 1: 55; 2: 8; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 808,  6,  8,   77, 1, 3, 375971, 9161.15, 32, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 910,  5,  9,   77, 1, 3, 355059, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 378,  6,  8,   77, 1, 3, 376073, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 355,  6,  8,   77, 1, 3, 375533, 9161.15, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 187,  6,  8,   78, 1, 3, 375268, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  85,  7,  7,   78, 1, 3, 382196, 9161.15, 85, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 950,  7,  7,   78, 1, 3, 382026, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  38,  5, 10,   78, 1, 3, 389349, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 695,  6,  8,   78, 1, 3, 375905, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 949,  7,  7,   78, 1, 3, 381520, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 912,  8,  6,   78, 1, 3, 375239, 9161.15, 80, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 381,  8,  6,   78, 1, 3, 375687, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 927,  7,  7,   78, 1, 3, 381843, 9161.15, 0, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 983,  8,  6,   78, 1, 3, 375458, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 649,  5, 10,   78, 1, 3, 388807, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 651,  5, 10,   78, 1, 3, 388936, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  48,  8,  6,   78, 1, 3, 375701, 9161.15, 48, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 940,  5,  9,   78, 1, 3, 354925, 9161.15, 82, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 662,  6,  8,   78, 1, 3, 375647, 9161.15, 0, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 416,  5, 10,   78, 1, 3, 388336, 9161.15, 11, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 194,  8,  6,   78, 1, 3, 375914, 9161.15, 24, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 932,  8,  6,   78, 1, 3, 375317, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 494,  5, 10,   78, 1, 3, 389134, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 533,  6,  8,   78, 1, 3, 375637, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 362,  6,  8,   78, 1, 3, 375518, 9161.15, 90, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 924,  8,  6,   78, 1, 3, 375997, 9161.15, 219, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 161,  6,  8,   78, 1, 3, 375146, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 561,  9,  5,   78, 1, 3, 354970, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 830,  9,  5,   78, 1, 3, 355336, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 918,  6,  8,   78, 1, 3, 375738, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 792,  5, 10,   78, 1, 3, 389358, 9161.15, 248, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 379,  5,  9,   78, 1, 3, 355089, 9161.15, 0, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  78,  5, 10,   78, 1, 3, 388251, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 427,  5, 10,   78, 1, 3, 389517, 9161.15, 100, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 538,  8,  6,   78, 1, 3, 375951, 9161.15, 24, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  79,  5, 10,   78, 1, 3, 389009, 9161.15, 0, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 139,  6,  8,   78, 1, 3, 375369, 9161.15, 237, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 453,  6,  8,   78, 1, 3, 375816, 9161.15, 85, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  29,  6,  8,   78, 1, 3, 375634, 9161.15, 85, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 544,  5,  9,   78, 1, 3, 355079, 9161.15, 6, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 994,  8,  6,   78, 1, 3, 375629, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 553,  8,  6,   78, 1, 3, 375601, 9161.15, 66, 0.00, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 746,  5, 10,   78, 1, 3, 388908, 9161.15, 105, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,   78, 1, 3, 355095, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 887,  8,  6,   78, 1, 3, 375803, 9161.15, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  19,  7,  7,   78, 1, 3, 381584, 9161.15, 238, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 963,  5,  9,   78, 1, 3, 354924, 9161.15, 237, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  92,  5, 10,   78, 1, 3, 389140, 9161.15, 219, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 872,  5, 10,   78, 1, 3, 388975, 9161.15, 32, 0.00, 1: 53; 2: 11; 3: 1; 
